,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.482,0.491,0.4545,0.013,0.0253,-0.0042,0.5264
0_1,0.641,0.6535,0.8182,0.0215,0.0419,0.071,0.4932
0_2,0.5106,0.5425,0.6,0.0143,0.028,0.0188,0.4865
0_3,0.5097,0.5313,0.6,0.0137,0.0268,0.0138,0.4643
0_4,0.5693,0.5906,0.7,0.0165,0.0323,0.04,0.484
0_5,0.5848,0.6019,0.7,0.0173,0.0337,0.0449,0.5062
0_6,0.4744,0.5143,0.5,0.0131,0.0254,0.0063,0.5283
0_7,0.4953,0.5012,0.5455,0.0136,0.0265,0.0006,0.4581
0_8,0.605,0.596,0.6364,0.0193,0.0374,0.0446,0.5567
0_9,0.5243,0.5411,0.5455,0.0159,0.0309,0.0191,0.5369
0_Mean,0.5396,0.5563,0.61,0.0158,0.0308,0.0255,0.5041
0_SD,0.0567,0.052,0.108,0.0029,0.0056,0.0238,0.0324
Mean,0.5396,0.5563,0.61,0.0158,0.0308,0.0255,0.5041
SD,0.0567,0.0521,0.108,0.0029,0.0056,0.0238,0.0324
