,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7453,0.0911,0.6633,0.3333,0.1667,,0.2222,0.2314,0.9905,1,728,5,2
0_1,0.9377,0.3915,0.8251,0.6667,0.1429,,0.2353,0.3033,0.9823,2,721,12,1
0_2,0.7563,0.3401,0.6605,0.3333,0.1,,0.1538,0.1767,0.9851,1,724,9,2
0_3,0.7913,0.0105,0.4945,0.0,0.0,,,-0.0067,0.9851,0,725,8,3
0_4,0.7335,0.0185,0.4966,0.0,0.0,,,-0.0053,0.9891,0,728,5,3
0_5,0.695,0.2565,0.6182,0.25,0.0909,,0.1333,0.1432,0.9823,1,722,10,3
0_6,0.9677,0.1251,0.6598,0.3333,0.0909,,0.1429,0.1679,0.9837,1,722,10,2
0_7,0.7559,0.3928,0.8272,0.6667,0.1818,,0.2857,0.3436,0.9864,2,723,9,1
0_8,0.6079,0.0102,0.4952,0.0,0.0,,,-0.0063,0.9864,0,725,7,3
0_9,0.9699,0.172,0.8286,0.6667,0.2222,,0.3333,0.3809,0.9891,2,725,7,1
0_Mean,0.7961,0.1808,0.6569,0.325,0.0995,,0.2152,0.1729,0.986,1.0,724.3,8.2,2.1
0_SD,0.1225,0.1549,0.136,0.2734,0.0803,,0.0765,0.1453,0.0029,0.816496580927726,2.406010991015812,2.250925735484551,0.8755950357709131
Mean,0.796,0.1808,0.6569,0.325,0.0995,,0.2152,0.1729,0.986,1.0,724.3,8.2,2.1
SD,0.1225,0.155,0.136,0.2735,0.0803,,0.0765,0.1452,0.0029,0.8165,2.406,2.2509,0.8756
