,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7176,0.0598,0.6605,0.3333,0.1,,0.1538,0.1767,0.9851,1,724,9,2
0_1,0.9741,0.075,0.6578,0.3333,0.0714,,0.1176,0.1472,0.9796,1,720,13,2
0_2,0.7185,0.1276,0.8258,0.6667,0.1538,,0.25,0.3152,0.9837,2,722,11,1
0_3,0.8536,0.0128,0.4952,0.0,0.0,,,-0.0063,0.9864,0,726,7,3
0_4,0.8559,0.1523,0.748,0.5,0.4,,0.4444,0.4439,0.9932,2,729,3,2
0_5,0.8992,0.0668,0.6182,0.25,0.0909,,0.1333,0.1432,0.9823,1,722,10,3
0_6,0.8487,0.4439,0.7439,0.5,0.1818,,0.2667,0.2955,0.9851,2,723,9,2
0_7,0.7218,0.0287,0.6598,0.3333,0.0909,,0.1429,0.1679,0.9837,1,722,10,2
0_8,0.8005,0.5297,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,728,4,1
0_9,0.9968,0.5823,0.9932,1.0,0.2308,,0.375,0.4771,0.9864,3,722,10,0
0_Mean,0.8387,0.2079,0.7233,0.4583,0.1653,,0.2587,0.2629,0.9859,1.5,723.8,8.6,1.8
0_SD,0.101,0.2208,0.1379,0.2757,0.1245,,0.1336,0.1637,0.0044,0.8498365855987975,2.936362072739365,3.0983866769659336,0.9189365834726815
Mean,0.8387,0.2079,0.7233,0.4583,0.1653,,0.2587,0.2629,0.9859,1.5,723.8,8.6,1.8
SD,0.101,0.2208,0.1379,0.2757,0.1245,,0.1335,0.1638,0.0044,0.8498,2.9364,3.0984,0.9189
