,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7599,0.6603,0.833,0.6923,0.3,,0.4186,0.4432,0.9693,9,780,21,4
0_1,0.8398,0.6873,0.8362,0.6923,0.36,,0.4737,0.4885,0.9754,9,785,16,4
0_2,0.6866,0.3307,0.7356,0.5,0.2069,,0.2927,0.3064,0.9643,6,778,23,6
0_3,0.8103,0.5982,0.8202,0.6667,0.2759,,0.3902,0.4164,0.9692,8,780,21,4
0_4,0.8184,0.5544,0.7964,0.6154,0.3077,,0.4103,0.4227,0.9717,8,782,18,5
0_5,0.8957,0.6334,0.8293,0.6923,0.25,,0.3673,0.4016,0.9619,9,773,27,4
0_6,0.7979,0.5692,0.7946,0.6154,0.2759,,0.381,0.3985,0.968,8,779,21,5
0_7,0.767,0.5185,0.7574,0.5385,0.2692,,0.359,0.3669,0.9692,7,781,19,6
0_8,0.9141,0.6876,0.8343,0.6923,0.3214,,0.439,0.4599,0.9717,9,781,19,4
0_9,0.8755,0.6646,0.8374,0.6923,0.3913,,0.5,0.5105,0.9779,9,786,14,4
0_Mean,0.8165,0.5904,0.8074,0.6397,0.2958,,0.4032,0.4215,0.9699,8.2,780.5,19.9,4.6
0_SD,0.0689,0.1083,0.036,0.0711,0.0533,,0.0597,0.0592,0.0047,1.0327955589886444,3.6285901761795403,3.6347092196090616,0.8432740427115678
Mean,0.8165,0.5904,0.8074,0.6398,0.2958,,0.4032,0.4215,0.9699,8.2,780.5,19.9,4.6
SD,0.0689,0.1083,0.036,0.0711,0.0533,,0.0597,0.0592,0.0047,1.0328,3.6286,3.6347,0.8433
