,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4895,0.0266,0.5136,0.1176,0.027,,0.044,0.0135,0.893,2,724,72,15
0_1,0.5149,0.029,0.5499,0.1765,0.0469,,0.0741,0.053,0.9077,3,735,61,14
0_2,0.5939,0.0762,0.5712,0.2353,0.0513,,0.0842,0.0691,0.893,4,722,74,13
0_3,0.6287,0.1147,0.5774,0.2353,0.0588,,0.0941,0.0801,0.9053,4,732,64,13
0_4,0.5555,0.087,0.5981,0.2941,0.0602,,0.1,0.0927,0.8893,5,718,78,12
0_5,0.5858,0.0454,0.5592,0.2353,0.0412,,0.0702,0.0523,0.8696,4,703,93,13
0_6,0.5865,0.0867,0.5686,0.2353,0.0488,,0.0808,0.0652,0.8879,4,717,78,13
0_7,0.3986,0.0209,0.4866,0.0588,0.0145,,0.0233,-0.0137,0.8966,1,727,68,16
0_8,0.5226,0.028,0.5768,0.2353,0.058,,0.093,0.0788,0.9039,4,730,65,13
0_9,0.5802,0.0299,0.5642,0.2353,0.0449,,0.0755,0.0588,0.8793,4,710,85,13
0_Mean,0.5456,0.0544,0.5566,0.2059,0.0452,,0.0739,0.055,0.8926,3.5,721.8,73.8,13.5
0_SD,0.0667,0.0336,0.0329,0.0693,0.0146,,0.0238,0.0323,0.0119,1.1785113019775793,10.042133460796288,10.019980039900279,1.1785113019775793
Mean,0.5456,0.0544,0.5566,0.2059,0.0452,,0.0739,0.055,0.8926,3.5,721.8,73.8,13.5
SD,0.0667,0.0336,0.033,0.0693,0.0146,,0.0238,0.0323,0.0119,1.1785,10.0421,10.02,1.1785
