,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.9475,0.0239,0.4952,0.0,0.0,,,-0.0051,0.9878,0,727,7,2
0_1,0.9843,0.0739,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_2,0.9728,0.0621,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_3,0.9993,0.7917,0.9986,1.0,0.5,,0.6667,0.7061,0.9973,2,732,2,0
0_4,0.6035,0.024,0.4966,0.0,0.0,,,-0.0043,0.9905,0,729,5,2
0_5,0.9326,0.0186,0.4939,0.0,0.0,,,-0.0058,0.9851,0,725,9,2
0_6,0.9053,0.0132,0.4952,0.0,0.0,,,-0.0051,0.9878,0,727,7,2
0_7,0.9986,0.25,0.9959,1.0,0.1429,,0.25,0.3764,0.9918,1,728,6,0
0_8,0.9973,0.1667,0.9973,1.0,0.2,,0.3333,0.446,0.9946,1,730,4,0
0_9,0.9837,0.0385,0.4939,0.0,0.0,,,-0.0041,0.9864,0,725,9,1
0_Mean,0.9325,0.1463,0.6462,0.3,0.0843,,0.4167,0.1497,0.9906,0.4,728.4,5.6,1.3
0_SD,0.1198,0.2393,0.2423,0.483,0.1631,,0.2205,0.2615,0.0039,0.6992058987801011,2.4129281427805145,2.4129281427805145,0.9486832980505138
Mean,0.9325,0.1463,0.6462,0.3,0.0843,,0.4167,0.1497,0.9906,0.4,728.4,5.6,1.3
SD,0.1198,0.2394,0.2423,0.483,0.1631,,0.2205,0.2615,0.0039,0.6992,2.4129,2.4129,0.9487
