,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6899,0.1853,0.6649,0.551,0.1378,,0.2204,0.1835,0.7651,27,595,169,22
0_1,0.6299,0.0989,0.6125,0.4082,0.125,,0.1914,0.1346,0.7921,20,624,140,29
0_2,0.638,0.1059,0.6437,0.4694,0.142,,0.218,0.1713,0.797,23,625,139,26
0_3,0.6573,0.1505,0.625,0.449,0.1264,,0.1973,0.1451,0.7798,22,612,152,27
0_4,0.6829,0.1253,0.6309,0.4792,0.1217,,0.1941,0.1462,0.7648,23,598,166,25
0_5,0.6718,0.1216,0.6571,0.5,0.1446,,0.2243,0.1837,0.7956,24,622,142,24
0_6,0.6966,0.1353,0.6746,0.5625,0.1421,,0.2269,0.1945,0.7734,27,601,163,21
0_7,0.6507,0.1043,0.629,0.4792,0.1198,,0.1917,0.1432,0.7611,23,595,169,25
0_8,0.7273,0.1285,0.6849,0.6042,0.1394,,0.2266,0.1998,0.7562,29,585,179,19
0_9,0.6983,0.1474,0.671,0.5714,0.1379,,0.2222,0.1881,0.7586,28,588,175,21
0_Mean,0.6743,0.1303,0.6494,0.5074,0.1337,,0.2113,0.169,0.7744,24.6,604.5,159.4,23.9
0_SD,0.0304,0.026,0.0245,0.0621,0.0094,,0.0155,0.0244,0.0158,2.9514591494904874,15.094148976783465,14.975535605335347,3.1073389830457114
Mean,0.6743,0.1303,0.6494,0.5074,0.1337,,0.2113,0.169,0.7744,24.6,604.5,159.4,23.9
SD,0.0304,0.0261,0.0245,0.0621,0.0094,,0.0155,0.0243,0.0158,2.9515,15.0941,14.9755,3.1073
