,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7736,0.1413,0.7067,0.5312,0.156,,0.2411,0.236,0.8684,17,689,92,15
0_1,0.8256,0.1662,0.7711,0.6562,0.1909,,0.2958,0.3083,0.877,21,692,89,11
0_2,0.7627,0.1826,0.696,0.5152,0.1504,,0.2329,0.2237,0.8622,17,684,96,16
0_3,0.8402,0.2183,0.7517,0.6061,0.2,,0.3008,0.3025,0.8856,20,700,80,13
0_4,0.8145,0.2364,0.7573,0.6364,0.181,,0.2819,0.2903,0.8684,21,685,95,12
0_5,0.7368,0.1443,0.6589,0.4242,0.1443,,0.2154,0.1935,0.8745,14,697,83,19
0_6,0.8147,0.1534,0.7411,0.5938,0.1792,,0.2754,0.2785,0.8768,19,693,87,13
0_7,0.795,0.1626,0.7659,0.6562,0.178,,0.28,0.2936,0.867,21,683,97,11
0_8,0.8117,0.2033,0.7334,0.5938,0.161,,0.2533,0.2577,0.8621,19,681,99,13
0_9,0.8426,0.3162,0.7921,0.7188,0.1797,,0.2875,0.3119,0.8596,23,675,105,9
0_Mean,0.8017,0.1925,0.7374,0.5932,0.1721,,0.2664,0.2696,0.8702,19.2,687.9,92.3,13.2
0_SD,0.0345,0.0539,0.04,0.0845,0.0182,,0.0289,0.0403,0.0082,2.6161889160464775,7.709301740970665,7.6456232941177245,2.859681411936962
Mean,0.8017,0.1925,0.7374,0.5932,0.172,,0.2664,0.2696,0.8702,19.2,687.9,92.3,13.2
SD,0.0345,0.0539,0.04,0.0845,0.0182,,0.0289,0.0403,0.0082,2.6162,7.7093,7.6456,2.8597
