,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.702,0.0624,0.6196,0.2727,0.1,,0.1463,0.1465,0.957,3,776,27,8
0_1,0.6914,0.079,0.6326,0.3,0.0968,,0.1463,0.1526,0.9569,3,775,28,7
0_2,0.9152,0.2338,0.8319,0.7,0.1944,,0.3043,0.3557,0.9606,7,774,29,3
0_3,0.6902,0.2643,0.6894,0.4,0.1905,,0.2581,0.2632,0.9717,4,786,17,6
0_4,0.8567,0.1837,0.7351,0.5,0.1724,,0.2564,0.2794,0.9643,5,779,24,5
0_5,0.7379,0.0701,0.6394,0.3,0.15,,0.2,0.1984,0.9705,3,786,17,7
0_6,0.6102,0.0668,0.6606,0.3636,0.1053,,0.1633,0.1758,0.9496,4,768,34,7
0_7,0.8079,0.1335,0.7092,0.4545,0.1471,,0.2222,0.2415,0.9569,5,773,29,6
0_8,0.7034,0.0755,0.67,0.3636,0.1739,,0.2353,0.2369,0.968,4,783,19,7
0_9,0.8263,0.1042,0.7129,0.4545,0.1786,,0.2564,0.2698,0.9643,5,779,23,6
0_Mean,0.7541,0.1273,0.6901,0.4109,0.1509,,0.2189,0.232,0.962,4.3,777.9,24.7,6.2
0_SD,0.0936,0.0745,0.0625,0.1263,0.0378,,0.0537,0.0649,0.007,1.2516655570345725,5.858517066820086,5.716448003592596,1.3984117975602022
Mean,0.7541,0.1273,0.6901,0.4109,0.1509,,0.2189,0.232,0.962,4.3,777.9,24.7,6.2
SD,0.0936,0.0746,0.0625,0.1263,0.0378,,0.0537,0.065,0.007,1.2517,5.8585,5.7164,1.3984
