,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5051,0.0213,0.508,0.0769,0.0222,,0.0345,0.0088,0.9239,1,679,44,12
0_1,0.6129,0.0441,0.6207,0.3077,0.0769,,0.1231,0.124,0.9226,4,675,48,9
0_2,0.6575,0.139,0.5898,0.2308,0.075,,0.1132,0.1044,0.9361,3,686,37,10
0_3,0.5087,0.0606,0.5912,0.2308,0.0789,,0.1176,0.1086,0.9389,3,688,35,10
0_4,0.6185,0.0358,0.63,0.3333,0.0702,,0.1159,0.1232,0.917,4,670,53,8
0_5,0.6186,0.0309,0.6355,0.3333,0.0816,,0.1311,0.1377,0.9279,4,678,45,8
0_6,0.7503,0.2084,0.7304,0.5385,0.1111,,0.1842,0.217,0.9156,7,666,56,6
0_7,0.7806,0.097,0.6961,0.4615,0.1071,,0.1739,0.1949,0.9224,6,672,50,7
0_8,0.8511,0.0984,0.7415,0.5385,0.1489,,0.2333,0.2603,0.9374,7,682,40,6
0_9,0.7537,0.1093,0.6667,0.3846,0.119,,0.1818,0.1893,0.9388,5,685,37,8
0_Mean,0.6657,0.0845,0.641,0.3436,0.0891,,0.1409,0.1468,0.9281,4.4,678.1,44.5,8.4
0_SD,0.1156,0.0584,0.0708,0.1451,0.0344,,0.0546,0.071,0.0091,1.8973665961010275,7.32499525976335,7.230337321161287,1.8973665961010275
Mean,0.6657,0.0845,0.641,0.3436,0.0891,,0.1409,0.1468,0.9281,4.4,678.1,44.5,8.4
SD,0.1156,0.0584,0.0708,0.1452,0.0343,,0.0546,0.071,0.0091,1.8974,7.325,7.2303,1.8974
