,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8149,0.1325,0.7335,0.5,0.1429,,0.2222,0.2531,0.962,4,704,24,4
0_1,0.7775,0.0623,0.6058,0.25,0.0667,,0.1053,0.1109,0.9538,2,700,28,6
0_2,0.7339,0.0861,0.6058,0.25,0.0667,,0.1053,0.1109,0.9538,2,700,28,6
0_3,0.5956,0.0277,0.6092,0.25,0.08,,0.1212,0.125,0.9606,2,705,23,6
0_4,0.6988,0.4429,0.7335,0.5,0.1429,,0.2222,0.2531,0.962,4,704,24,4
0_5,0.7526,0.0813,0.6717,0.375,0.1154,,0.1765,0.1929,0.962,3,705,23,5
0_6,0.8835,0.2297,0.703,0.4444,0.125,,0.1951,0.2188,0.9552,4,699,28,5
0_7,0.7603,0.0368,0.6078,0.25,0.0741,,0.1143,0.1189,0.9578,2,702,25,6
0_8,0.5578,0.1493,0.6071,0.25,0.0714,,0.1111,0.1161,0.9565,2,701,26,6
0_9,0.7703,0.2804,0.7953,0.625,0.1667,,0.2632,0.3097,0.9619,5,702,25,3
0_Mean,0.7345,0.1529,0.6673,0.3694,0.1052,,0.1636,0.181,0.9585,3.0,702.2,25.4,5.1
0_SD,0.0969,0.1307,0.0704,0.14,0.0377,,0.0594,0.0742,0.0035,1.1547005383792515,2.2010098692292237,2.0110804171997807,1.1005049346146119
Mean,0.7345,0.1529,0.6673,0.3694,0.1052,,0.1636,0.1809,0.9586,3.0,702.2,25.4,5.1
SD,0.0969,0.1307,0.0704,0.14,0.0378,,0.0594,0.0742,0.0035,1.1547,2.201,2.0111,1.1005
