,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.455,0.0024,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_1,1.0,1.0,0.5,0.0,,,,0.0,0.9986,0,734,0,1
0_2,0.2139,0.0009,0.4966,0.0,0.0,,,-0.0031,0.9918,0,729,5,1
0_3,0.9019,0.0068,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_4,0.9154,0.0292,0.5,0.0,,,,0.0,0.9973,0,733,0,2
0_5,0.7019,0.0295,0.498,0.0,0.0,,,-0.0033,0.9932,0,730,3,2
0_6,0.3909,0.0022,0.4986,0.0,0.0,,,-0.0027,0.9946,0,731,2,2
0_7,0.9802,0.0661,0.5,0.0,,,,0.0,0.9973,0,733,0,2
0_8,0.9877,0.5382,0.75,0.5,1.0,,0.6667,0.7066,0.9986,1,733,0,1
0_9,0.8973,0.0122,0.4986,0.0,0.0,,,-0.0027,0.9946,0,731,2,2
0_Mean,0.7444,0.1688,0.524,0.05,0.1429,,0.6667,0.0691,0.9958,0.1,731.9,1.5,1.6
0_SD,0.2886,0.3352,0.0794,0.1581,0.378,,,0.224,0.0024,0.31622776601683794,1.5951314818673865,1.6499158227686108,0.5163977794943223
Mean,0.7444,0.1688,0.524,0.05,0.1429,,0.6667,0.0691,0.9958,0.1,731.9,1.5,1.6
SD,0.2886,0.3352,0.0794,0.1581,0.378,,,0.224,0.0023,0.3162,1.5951,1.6499,0.5164
