,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5128,0.105,0.58,0.1739,0.2667,,0.2105,0.197,0.9629,4,774,11,19
0_1,0.6255,0.1014,0.562,0.1304,0.375,,0.1935,0.2084,0.9691,3,780,5,20
0_2,0.6984,0.1946,0.5831,0.1739,0.4,,0.2424,0.2501,0.9691,4,779,6,19
0_3,0.6516,0.1001,0.5384,0.087,0.2,,0.1212,0.1155,0.9641,2,777,8,21
0_4,0.6131,0.0431,0.4911,0.0,0.0,,,-0.0232,0.953,0,770,14,24
0_5,0.6508,0.074,0.5359,0.0833,0.1818,,0.1143,0.1053,0.9616,2,775,9,22
0_6,0.6644,0.085,0.5561,0.125,0.2308,,0.1622,0.1515,0.9616,3,774,10,21
0_7,0.6085,0.1601,0.5422,0.087,0.5,,0.1481,0.2,0.9715,2,782,2,21
0_8,0.6324,0.1147,0.5838,0.1739,0.4444,,0.25,0.2655,0.9703,4,779,5,19
0_9,0.5297,0.0721,0.5134,0.0435,0.0714,,0.0541,0.0343,0.9566,1,771,13,22
0_Mean,0.6187,0.105,0.5486,0.1078,0.267,,0.1663,0.1504,0.964,2.5,776.1,8.3,20.8
0_SD,0.0578,0.0441,0.0307,0.0588,0.1625,,0.0644,0.0931,0.0061,1.35400640077266,3.956710193526379,3.8311588035185618,1.6193277068654823
Mean,0.6187,0.105,0.5486,0.1078,0.267,,0.1663,0.1504,0.964,2.5,776.1,8.3,20.8
SD,0.0578,0.0441,0.0307,0.0588,0.1625,,0.0644,0.0931,0.0061,1.354,3.9567,3.8312,1.6193
