,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6875,0.6266,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_1,0.9583,0.9685,0.8542,0.875,0.875,,0.875,0.7083,0.8571,7,5,1,1
0_2,0.375,0.554,0.3958,0.625,0.5,,0.5556,-0.2282,0.4286,5,1,5,3
0_3,0.7708,0.8399,0.7292,0.625,0.8333,,0.7143,0.4583,0.7143,5,5,1,3
0_4,0.6667,0.8171,0.6458,0.625,0.7143,,0.6667,0.2887,0.6429,5,4,2,3
0_5,0.8125,0.8628,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_6,0.5,0.6226,0.4583,0.75,0.5455,,0.6316,-0.1005,0.5,6,1,5,2
0_7,0.8125,0.7042,0.75,1.0,0.7273,,0.8421,0.603,0.7857,8,3,3,0
0_8,0.5333,0.6413,0.4333,0.6667,0.6,,0.6316,-0.1414,0.5,6,1,4,3
0_9,0.775,0.8894,0.475,0.75,0.6,,0.6667,-0.0577,0.5385,6,1,4,2
0_Mean,0.6892,0.7526,0.6304,0.7542,0.703,,0.7207,0.2667,0.6538,6.1,3.0,2.8,2.0
0_SD,0.1752,0.1399,0.1725,0.128,0.1349,,0.1077,0.362,0.1523,0.9944289260117531,1.8257418583505538,1.6193277068654826,1.0540925533894598
Mean,0.6892,0.7526,0.6304,0.7542,0.703,,0.7207,0.2667,0.6538,6.1,3.0,2.8,2.0
SD,0.1752,0.1399,0.1725,0.128,0.1349,,0.1077,0.3619,0.1523,0.9944,1.8257,1.6193,1.0541
