,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.695,0.1786,0.5829,0.2041,0.2564,,0.2273,0.1847,0.9158,10,730,29,39
0_1,0.6734,0.18,0.5638,0.1633,0.2286,,0.1905,0.1497,0.9158,8,732,27,41
0_2,0.7205,0.218,0.6013,0.25,0.25,,0.25,0.2026,0.9108,12,723,36,36
0_3,0.6997,0.1869,0.5576,0.1667,0.1702,,0.1684,0.1164,0.9021,8,720,39,40
0_4,0.6734,0.1244,0.5226,0.0833,0.1212,,0.0988,0.0539,0.9095,4,730,29,44
0_5,0.7225,0.1519,0.555,0.1667,0.1569,,0.1616,0.1069,0.8971,8,716,43,40
0_6,0.691,0.1478,0.5856,0.2292,0.2,,0.2136,0.1607,0.8996,11,715,44,37
0_7,0.7774,0.1937,0.5958,0.2245,0.3056,,0.2588,0.2215,0.9219,11,733,25,38
0_8,0.7421,0.1722,0.577,0.2041,0.2083,,0.2062,0.1554,0.9046,10,720,38,39
0_9,0.7354,0.1909,0.5464,0.1429,0.1556,,0.1489,0.0965,0.9009,7,720,38,42
0_Mean,0.713,0.1744,0.5688,0.1835,0.2053,,0.1924,0.1448,0.9078,8.9,723.9,34.8,39.6
0_SD,0.0329,0.0268,0.0243,0.0491,0.0561,,0.0492,0.0517,0.0082,2.378141197564929,6.756889488185784,6.795423296438403,2.3664319132398464
Mean,0.713,0.1744,0.5688,0.1835,0.2053,,0.1924,0.1448,0.9078,8.9,723.9,34.8,39.6
SD,0.0329,0.0268,0.0243,0.0491,0.0561,,0.0492,0.0517,0.0082,2.3781,6.7569,6.7954,2.3664
