,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8584,0.2529,0.6208,0.25,0.3333,,0.2857,0.2785,0.9796,3,716,6,9
0_1,0.586,0.1384,0.5361,0.0833,0.1111,,0.0952,0.0833,0.9741,1,714,8,11
0_2,0.719,0.1288,0.5343,0.0769,0.1429,,0.1,0.0931,0.9755,1,715,6,12
0_3,0.7,0.0563,0.57,0.1538,0.1667,,0.16,0.1456,0.9714,2,711,10,11
0_4,0.5847,0.111,0.5343,0.0769,0.1429,,0.1,0.0931,0.9755,1,715,6,12
0_5,0.7538,0.1949,0.5714,0.1538,0.2,,0.1739,0.1624,0.9741,2,713,8,11
0_6,0.6038,0.0256,0.4972,0.0,0.0,,,-0.0099,0.9768,0,717,4,13
0_7,0.7469,0.0687,0.4958,0.0,0.0,,,-0.0122,0.9741,0,715,6,13
0_8,0.6766,0.155,0.5721,0.1538,0.2222,,0.1818,0.1728,0.9755,2,714,7,11
0_9,0.8081,0.2376,0.614,0.2308,0.6,,0.3333,0.3656,0.9837,3,719,2,10
0_Mean,0.7037,0.1369,0.5546,0.1179,0.1919,,0.1788,0.1372,0.976,1.5,714.9,6.3,11.3
0_SD,0.0932,0.0757,0.043,0.0859,0.1742,,0.0887,0.1178,0.0034,1.0801234497346435,2.1832697191750423,2.2135943621178655,1.2516655570345725
Mean,0.7037,0.1369,0.5546,0.1179,0.1919,,0.1787,0.1372,0.976,1.5,714.9,6.3,11.3
SD,0.0932,0.0757,0.043,0.0859,0.1742,,0.0887,0.1178,0.0034,1.0801,2.1833,2.2136,1.2517
