,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7417,0.2586,0.6636,0.4857,0.2464,,0.3269,0.2461,0.8072,34,552,104,36
0_1,0.6577,0.1615,0.6014,0.3857,0.1837,,0.2488,0.149,0.7755,27,536,120,43
0_2,0.6796,0.2413,0.6363,0.4571,0.2092,,0.287,0.1974,0.781,32,535,121,38
0_3,0.6957,0.187,0.6345,0.4429,0.2138,,0.2884,0.1987,0.7893,31,542,114,39
0_4,0.6572,0.182,0.6279,0.4143,0.218,,0.2857,0.1951,0.8003,29,552,104,41
0_5,0.6836,0.2176,0.6469,0.5072,0.2,,0.2869,0.2015,0.76,35,516,140,34
0_6,0.6524,0.1544,0.5996,0.3623,0.1894,,0.2488,0.1515,0.7917,25,549,107,44
0_7,0.6846,0.2008,0.6388,0.4714,0.2062,,0.287,0.1977,0.7738,33,528,127,37
0_8,0.7386,0.2639,0.69,0.5571,0.2516,,0.3467,0.2738,0.7972,39,539,116,31
0_9,0.6792,0.2568,0.6681,0.5286,0.227,,0.3176,0.2379,0.7807,37,529,126,33
0_Mean,0.687,0.2124,0.6407,0.4612,0.2145,,0.2924,0.2049,0.7857,32.2,537.8,117.9,37.6
0_SD,0.0313,0.0412,0.0283,0.062,0.0222,,0.0311,0.0391,0.0142,4.366539438350084,11.583513188052137,11.425604773684606,4.273952113286562
Mean,0.687,0.2124,0.6407,0.4612,0.2145,,0.2924,0.2049,0.7857,32.2,537.8,117.9,37.6
SD,0.0313,0.0412,0.0283,0.062,0.0222,,0.0311,0.0391,0.0142,4.3665,11.5835,11.4256,4.274
