,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7679,0.3766,0.7403,0.52,0.2955,,0.3768,0.3667,0.947,13,755,31,12
0_1,0.8849,0.586,0.8054,0.64,0.4103,,0.5,0.4934,0.9605,16,763,23,9
0_2,0.8063,0.3159,0.7971,0.64,0.3077,,0.4156,0.4193,0.9445,16,750,36,9
0_3,0.8155,0.4847,0.766,0.56,0.3889,,0.459,0.4465,0.9593,14,764,22,11
0_4,0.7938,0.3987,0.699,0.44,0.25,,0.3188,0.3037,0.942,11,753,33,14
0_5,0.8022,0.5373,0.779,0.6,0.3125,,0.411,0.4087,0.947,15,753,33,10
0_6,0.7809,0.4658,0.7596,0.56,0.3043,,0.3944,0.388,0.947,14,754,32,11
0_7,0.8739,0.5983,0.8283,0.6923,0.3913,,0.5,0.5001,0.9556,18,757,28,8
0_8,0.8311,0.5072,0.8041,0.64,0.3902,,0.4848,0.4798,0.958,16,760,25,9
0_9,0.7902,0.3918,0.7066,0.44,0.3438,,0.386,0.3669,0.9568,11,764,21,14
0_Mean,0.8147,0.4662,0.7685,0.5732,0.3394,,0.4246,0.4173,0.9518,14.4,757.3,28.4,10.7
0_SD,0.0384,0.094,0.043,0.0863,0.0534,,0.0599,0.0635,0.0069,2.270584848790187,5.121848624601603,5.337498373666159,2.1108186931983415
Mean,0.8147,0.4662,0.7685,0.5732,0.3394,,0.4246,0.4173,0.9518,14.4,757.3,28.4,10.7
SD,0.0384,0.094,0.043,0.0863,0.0534,,0.0599,0.0636,0.0069,2.2706,5.1218,5.3375,2.1108
