,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5136,0.0303,0.5405,0.1176,0.0645,,0.0833,0.0605,0.9456,2,763,29,15
0_1,0.5569,0.0889,0.5292,0.1176,0.0408,,0.0606,0.0351,0.9234,2,745,47,15
0_2,0.6928,0.0576,0.6031,0.2353,0.1481,,0.1818,0.1647,0.9555,4,769,23,13
0_3,0.5996,0.0262,0.5086,0.0588,0.0294,,0.0392,0.0123,0.9394,1,759,33,16
0_4,0.6508,0.1477,0.6313,0.2941,0.1667,,0.2128,0.1993,0.9543,5,767,25,12
0_5,0.6566,0.1751,0.5899,0.2353,0.0833,,0.1231,0.1091,0.9295,4,748,44,13
0_6,0.6817,0.0687,0.5962,0.2353,0.1053,,0.1455,0.1304,0.9419,4,758,34,13
0_7,0.5458,0.0345,0.5285,0.1176,0.04,,0.0597,0.034,0.9221,2,744,48,15
0_8,0.6874,0.0503,0.5636,0.1765,0.0714,,0.1017,0.0823,0.9345,3,753,39,14
0_9,0.5183,0.0423,0.5624,0.1765,0.0682,,0.0984,0.0789,0.932,3,751,41,14
0_Mean,0.6104,0.0722,0.5653,0.1765,0.0818,,0.1106,0.0906,0.9378,3.0,755.7,36.3,14.0
0_SD,0.0719,0.0511,0.0392,0.0734,0.0459,,0.0558,0.0603,0.0117,1.247219128924647,8.90754985641082,8.90754985641082,1.247219128924647
Mean,0.6104,0.0722,0.5653,0.1765,0.0818,,0.1106,0.0907,0.9378,3.0,755.7,36.3,14.0
SD,0.0719,0.0511,0.0392,0.0734,0.0459,,0.0558,0.0603,0.0117,1.2472,8.9075,8.9075,1.2472
