,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7708,0.8447,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_1,0.9583,0.9685,0.875,0.75,1.0,,0.8571,0.75,0.8571,6,6,0,2
0_2,0.4167,0.4847,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_3,0.75,0.7994,0.6667,0.5,0.8,,0.6154,0.3443,0.6429,4,5,1,4
0_4,0.75,0.8706,0.8125,0.625,1.0,,0.7692,0.6455,0.7857,5,6,0,3
0_5,0.7292,0.7953,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_6,0.5833,0.7698,0.5208,0.875,0.5833,,0.7,0.0589,0.5714,7,1,5,1
0_7,0.6458,0.6196,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_8,0.5333,0.6279,0.5333,0.6667,0.6667,,0.6667,0.0667,0.5714,6,2,3,3
0_9,0.475,0.6935,0.475,0.75,0.6,,0.6667,-0.0577,0.5385,6,1,4,2
0_Mean,0.6612,0.7474,0.63,0.7167,0.7267,,0.7064,0.2665,0.6467,5.8,3.2,2.6,2.3
0_SD,0.1626,0.142,0.1341,0.0998,0.1603,,0.0693,0.2699,0.1068,0.7888106377466155,1.9321835661585918,1.776388345929897,0.8232726023485646
Mean,0.6612,0.7474,0.63,0.7167,0.7267,,0.7064,0.2665,0.6467,5.8,3.2,2.6,2.3
SD,0.1625,0.142,0.1341,0.0998,0.1603,,0.0693,0.2699,0.1068,0.7888,1.9322,1.7764,0.8233
