,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8034,0.7005,0.7083,0.5417,0.7647,,0.6341,0.4484,0.7321,13,28,4,11
0_1,0.7729,0.7065,0.7271,0.68,0.7083,,0.6939,0.4563,0.7321,17,24,7,8
0_2,0.7316,0.6345,0.731,0.72,0.6923,,0.7059,0.4605,0.7321,18,23,8,7
0_3,0.7239,0.6352,0.6342,0.72,0.5625,,0.6316,0.2696,0.625,18,17,14,7
0_4,0.7458,0.5865,0.7387,0.8,0.6667,,0.7273,0.4759,0.7321,20,21,10,5
0_5,0.8045,0.7429,0.731,0.72,0.6923,,0.7059,0.4605,0.7321,18,23,8,7
0_6,0.6839,0.675,0.6587,0.64,0.6154,,0.6275,0.3164,0.6607,16,21,10,9
0_7,0.6942,0.5951,0.6987,0.72,0.6429,,0.6792,0.3951,0.6964,18,21,10,7
0_8,0.7903,0.7204,0.7251,0.7083,0.68,,0.6939,0.4485,0.7273,17,23,8,7
0_9,0.7137,0.5741,0.6095,0.5417,0.5652,,0.5532,0.2203,0.6182,13,21,10,11
0_Mean,0.7464,0.6571,0.6962,0.6792,0.659,,0.6652,0.3951,0.6988,16.8,22.2,8.9,7.9
0_SD,0.0443,0.0603,0.0459,0.0826,0.0638,,0.0528,0.0925,0.0469,2.250925735484551,2.820559440174157,2.601281735350223,1.911950719959998
Mean,0.7464,0.6571,0.6962,0.6792,0.659,,0.6652,0.3952,0.6988,16.8,22.2,8.9,7.9
SD,0.0443,0.0603,0.0459,0.0826,0.0638,,0.0528,0.0925,0.0469,2.2509,2.8206,2.6013,1.912
