,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8501,0.678,0.8264,0.6667,0.4211,,0.5161,0.5212,0.9815,8,788,11,4
0_1,0.8002,0.7173,0.8355,0.6923,0.3462,,0.4615,0.4784,0.9741,9,781,17,4
0_2,0.7865,0.6817,0.8349,0.6923,0.3333,,0.45,0.4689,0.9729,9,780,18,4
0_3,0.9029,0.6195,0.869,0.7692,0.2857,,0.4167,0.456,0.9655,10,773,25,3
0_4,0.7797,0.5317,0.7636,0.5385,0.4375,,0.4828,0.4761,0.9815,7,789,9,6
0_5,0.7993,0.5938,0.7995,0.6154,0.381,,0.4706,0.4737,0.9778,8,785,13,5
0_6,0.793,0.5312,0.7623,0.5385,0.3889,,0.4516,0.4473,0.979,7,787,11,6
0_7,0.7888,0.4495,0.7214,0.4615,0.2857,,0.3529,0.3501,0.9729,6,783,15,7
0_8,0.938,0.5737,0.8368,0.6923,0.375,,0.4865,0.4991,0.9766,9,783,15,4
0_9,0.7868,0.4453,0.7406,0.5,0.2857,,0.3636,0.3658,0.9741,6,783,15,6
0_Mean,0.8225,0.5822,0.799,0.6167,0.354,,0.4452,0.4537,0.9756,7.9,783.2,14.9,4.9
0_SD,0.0558,0.0945,0.0491,0.1016,0.0561,,0.0528,0.0546,0.0048,1.3703203194062976,4.638007234913623,4.5325979795746765,1.286683937707919
Mean,0.8225,0.5822,0.799,0.6167,0.354,,0.4452,0.4537,0.9756,7.9,783.2,14.9,4.9
SD,0.0558,0.0945,0.0491,0.1016,0.0561,,0.0528,0.0546,0.0048,1.3703,4.638,4.5326,1.2867
