,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6387,0.0055,0.4963,0.0,0.0,,,-0.0052,0.9889,0,805,6,3
0_1,0.88,0.6695,0.8315,0.6667,0.4,,0.5,0.5142,0.9951,2,808,3,1
0_2,0.7135,0.012,0.4975,0.0,0.0,,,-0.0043,0.9914,0,807,4,3
0_3,0.5635,0.0026,0.4963,0.0,0.0,,,-0.0043,0.9902,0,805,6,2
0_4,0.9581,0.5108,0.7469,0.5,0.1667,,0.25,0.2858,0.9926,1,806,5,1
0_5,0.9449,0.087,0.4975,0.0,0.0,,,-0.0043,0.9914,0,806,4,3
0_6,0.9638,0.6759,0.829,0.6667,0.2222,,0.3333,0.3813,0.9902,2,803,7,1
0_7,0.5383,0.0857,0.6636,0.3333,0.1667,,0.2222,0.2318,0.9914,1,805,5,2
0_8,0.6741,0.3366,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_9,0.6177,0.3364,0.6617,0.3333,0.1111,,0.1667,0.1874,0.9877,1,802,8,2
0_Mean,0.7492,0.2722,0.6386,0.2833,0.1567,,0.312,0.1989,0.9915,0.8,805.6,4.9,2.0
0_SD,0.1701,0.2722,0.1364,0.2727,0.177,,0.1237,0.1972,0.0026,0.7888106377466155,2.1186998109427604,2.0248456731316584,0.816496580927726
Mean,0.7493,0.2722,0.6386,0.2833,0.1567,,0.312,0.1989,0.9915,0.8,805.6,4.9,2.0
SD,0.1701,0.2722,0.1364,0.2727,0.177,,0.1237,0.1972,0.0026,0.7888,2.1187,2.0248,0.8165
