,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7673,0.4724,0.7008,0.4516,0.2642,,0.3333,0.3116,0.9309,14,741,39,17
0_1,0.759,0.4333,0.7292,0.5161,0.2623,,0.3478,0.3333,0.926,16,735,45,15
0_2,0.8034,0.5457,0.7518,0.5484,0.3269,,0.4096,0.3941,0.9396,17,745,35,14
0_3,0.7375,0.4812,0.7479,0.5484,0.2931,,0.382,0.3689,0.9322,17,739,41,14
0_4,0.8723,0.5502,0.7519,0.5806,0.2308,,0.3303,0.3276,0.91,18,720,60,13
0_5,0.6462,0.3542,0.6511,0.3548,0.2115,,0.2651,0.2366,0.9248,11,739,41,20
0_6,0.7463,0.5298,0.7518,0.5484,0.3269,,0.4096,0.3941,0.9396,17,745,35,14
0_7,0.7043,0.3684,0.7045,0.4667,0.2373,,0.3146,0.2972,0.9247,14,735,45,16
0_8,0.7338,0.4978,0.7492,0.5484,0.3036,,0.3908,0.3769,0.9346,17,740,39,14
0_9,0.7467,0.5095,0.7517,0.5484,0.3269,,0.4096,0.3941,0.9395,17,744,35,14
0_Mean,0.7517,0.4743,0.729,0.5112,0.2783,,0.3593,0.3434,0.9302,15.8,738.3,41.5,15.1
0_SD,0.0591,0.0692,0.0338,0.0681,0.0432,,0.049,0.0521,0.0093,2.1499353995462798,7.379400758568107,7.501851623284599,2.0789954839350235
Mean,0.7517,0.4742,0.729,0.5112,0.2784,,0.3593,0.3434,0.9302,15.8,738.3,41.5,15.1
SD,0.0591,0.0692,0.0338,0.0681,0.0432,,0.049,0.0521,0.0093,2.1499,7.3794,7.5019,2.079
