,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.659,0.0748,0.5628,0.1739,0.0952,,0.1231,0.094,0.9295,4,747,38,19
0_1,0.6226,0.1184,0.6542,0.3478,0.2051,,0.2581,0.2392,0.9431,8,754,31,15
0_2,0.733,0.3368,0.6446,0.3478,0.1481,,0.2078,0.1926,0.9245,8,739,46,15
0_3,0.6567,0.0684,0.5634,0.1739,0.0976,,0.125,0.0961,0.9307,4,748,37,19
0_4,0.5504,0.0476,0.554,0.1667,0.08,,0.1081,0.0761,0.9183,4,738,46,20
0_5,0.7133,0.0787,0.5793,0.2083,0.1136,,0.1471,0.1186,0.9282,5,745,39,19
0_6,0.6559,0.1667,0.6652,0.375,0.2045,,0.2647,0.2472,0.9381,9,749,35,15
0_7,0.6722,0.1696,0.6388,0.3478,0.127,,0.186,0.1722,0.9133,8,729,55,15
0_8,0.6185,0.0984,0.5832,0.2174,0.1111,,0.1471,0.1206,0.9281,5,744,40,18
0_9,0.5922,0.1001,0.5551,0.1739,0.0741,,0.1039,0.0733,0.9145,4,734,50,19
0_Mean,0.6474,0.1259,0.6,0.2533,0.1256,,0.1671,0.143,0.9268,5.9,742.7,41.7,17.4
0_SD,0.0542,0.0842,0.045,0.089,0.047,,0.0594,0.0654,0.0096,2.0789954839350235,7.601900347208511,7.36432843736164,2.1186998109427604
Mean,0.6474,0.126,0.6001,0.2533,0.1256,,0.1671,0.143,0.9268,5.9,742.7,41.7,17.4
SD,0.0542,0.0842,0.045,0.089,0.047,,0.0594,0.0654,0.0096,2.079,7.6019,7.3643,2.1187
