,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6884,0.1681,0.6162,0.3469,0.1635,,0.2222,0.1656,0.8527,17,672,87,32
0_1,0.7304,0.1766,0.68,0.4694,0.217,,0.2968,0.2545,0.8651,23,676,83,26
0_2,0.7604,0.2086,0.6874,0.5,0.2017,,0.2874,0.25,0.8525,24,664,95,24
0_3,0.6725,0.1393,0.6191,0.3542,0.1619,,0.2222,0.1675,0.8525,17,671,88,31
0_4,0.657,0.1118,0.5893,0.2708,0.1566,,0.1985,0.1391,0.8699,13,689,70,35
0_5,0.7437,0.1783,0.6484,0.4167,0.1802,,0.2516,0.2038,0.8525,20,668,91,28
0_6,0.7317,0.1707,0.6393,0.3958,0.1759,,0.2436,0.1935,0.8538,19,670,89,29
0_7,0.7523,0.2206,0.6599,0.4082,0.2299,,0.2941,0.2462,0.881,20,691,67,29
0_8,0.7894,0.2317,0.7319,0.6327,0.195,,0.2981,0.2785,0.8191,31,630,128,18
0_9,0.7425,0.2189,0.6434,0.4082,0.1786,,0.2484,0.1981,0.8501,20,666,92,29
0_Mean,0.7268,0.1825,0.6515,0.4203,0.186,,0.2563,0.2097,0.8549,20.4,669.7,89.0,28.1
0_SD,0.0416,0.0382,0.0409,0.0982,0.0244,,0.036,0.0458,0.0161,4.857983120596447,16.660332129542518,16.519348924485158,4.677368680976279
Mean,0.7268,0.1825,0.6515,0.4203,0.186,,0.2563,0.2097,0.8549,20.4,669.7,89.0,28.1
SD,0.0416,0.0382,0.0409,0.0983,0.0244,,0.036,0.0458,0.0161,4.858,16.6603,16.5193,4.6774
