,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8877,0.038,0.4939,0.0,0.0,,,-0.0071,0.9837,0,724,9,3
0_1,0.7381,0.0674,0.6612,0.3333,0.1111,,0.1667,0.1869,0.9864,1,725,8,2
0_2,0.7937,0.0454,0.6195,0.25,0.1111,,0.1538,0.1599,0.9851,1,724,8,3
0_3,0.6192,0.0123,0.4966,0.0,0.0,,,-0.0061,0.9878,0,727,5,4
0_4,0.9349,0.478,0.8286,0.6667,0.2222,,0.3333,0.3809,0.9891,2,725,7,1
0_5,0.6321,0.0203,0.4959,0.0,0.0,,,-0.0058,0.9878,0,726,6,3
0_6,0.9467,0.0934,0.6619,0.3333,0.125,,0.1818,0.1989,0.9878,1,725,7,2
0_7,0.985,0.6901,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,728,4,1
0_8,0.5096,0.0858,0.6592,0.3333,0.0833,,0.1333,0.1601,0.9823,1,721,11,2
0_9,0.6621,0.3369,0.6619,0.3333,0.125,,0.1818,0.1989,0.9878,1,725,7,2
0_Mean,0.7709,0.1868,0.6409,0.2917,0.1111,,0.2279,0.1735,0.9871,0.9,725.0,7.2,2.3
0_SD,0.1637,0.2343,0.1233,0.2461,0.1054,,0.1158,0.1595,0.003,0.7378647873726218,1.8856180831641267,1.9888578520235065,0.9486832980505138
Mean,0.7709,0.1868,0.6409,0.2917,0.1111,,0.2279,0.1735,0.9871,0.9,725.0,7.2,2.3
SD,0.1637,0.2343,0.1233,0.2461,0.1054,,0.1158,0.1595,0.003,0.7379,1.8856,1.9889,0.9487
