,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7222,0.1602,0.6409,0.3939,0.13,,0.1955,0.1694,0.8677,13,689,87,20
0_1,0.8875,0.3342,0.7408,0.5758,0.2065,,0.304,0.3001,0.8925,19,703,73,14
0_2,0.7462,0.1793,0.6467,0.3939,0.1429,,0.2097,0.1837,0.8789,13,698,78,20
0_3,0.8266,0.1913,0.6345,0.3333,0.1803,,0.234,0.2014,0.911,11,726,50,22
0_4,0.8031,0.1526,0.6672,0.4375,0.1489,,0.2222,0.2034,0.8787,14,696,80,18
0_5,0.87,0.2401,0.7798,0.6562,0.2188,,0.3281,0.3373,0.8936,21,701,75,11
0_6,0.8281,0.2342,0.7081,0.5,0.1975,,0.2832,0.2703,0.8998,16,711,65,16
0_7,0.8016,0.1876,0.7081,0.5,0.1975,,0.2832,0.2703,0.8998,16,711,65,16
0_8,0.8224,0.1378,0.6972,0.5,0.1633,,0.2462,0.2356,0.8787,16,694,82,16
0_9,0.8526,0.3048,0.7225,0.5312,0.2024,,0.2931,0.2843,0.8985,17,709,67,15
0_Mean,0.816,0.2122,0.6946,0.4822,0.1788,,0.2599,0.2456,0.8899,15.6,703.8,72.2,16.8
0_SD,0.0513,0.0655,0.0472,0.0955,0.0306,,0.0444,0.0553,0.0133,2.988868236194653,10.757942802103631,10.757942802103631,3.259175083088085
Mean,0.816,0.2122,0.6946,0.4822,0.1788,,0.2599,0.2456,0.8899,15.6,703.8,72.2,16.8
SD,0.0513,0.0655,0.0472,0.0955,0.0306,,0.0444,0.0553,0.0133,2.9889,10.7579,10.7579,3.2592
