,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7367,0.3175,0.7318,0.6,0.0265,,0.0508,0.1048,0.8619,3,696,110,2
0_1,0.7428,0.3195,0.7386,0.6,0.0294,,0.0561,0.1126,0.8755,3,707,99,2
0_2,0.7414,0.3183,0.7386,0.6,0.0294,,0.0561,0.1126,0.8755,3,707,99,2
0_3,0.6165,0.1112,0.6287,0.4,0.0171,,0.0328,0.0573,0.8545,2,691,115,3
0_4,0.8284,0.2251,0.7442,0.6,0.0323,,0.0612,0.12,0.8866,3,716,90,2
0_5,0.65,0.2167,0.6529,0.4,0.0256,,0.0482,0.0812,0.9026,2,730,76,3
0_6,0.7269,0.2169,0.7336,0.6,0.0273,,0.0522,0.1068,0.8656,3,699,107,2
0_7,0.5456,0.1311,0.5555,0.25,0.0088,,0.0171,0.0225,0.858,1,694,112,3
0_8,0.6103,0.1103,0.6267,0.4,0.0167,,0.032,0.0559,0.8506,2,687,118,3
0_9,0.724,0.2165,0.7348,0.6,0.0278,,0.0531,0.1082,0.8679,3,700,105,2
0_Mean,0.6923,0.2183,0.6885,0.505,0.0241,,0.046,0.0882,0.8699,2.5,702.7,103.1,2.4
0_SD,0.084,0.0822,0.0671,0.1301,0.0074,,0.014,0.0326,0.0158,0.7071067811865476,12.841339493993607,12.688139693780522,0.5163977794943223
Mean,0.6923,0.2183,0.6885,0.505,0.0241,,0.046,0.0882,0.8699,2.5,702.7,103.1,2.4
SD,0.084,0.0822,0.0671,0.1301,0.0074,,0.014,0.0326,0.0158,0.7071,12.8413,12.6881,0.5164
