,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.794,0.2829,0.7964,0.75,0.05,,0.0938,0.1664,0.8417,6,611,114,2
0_1,0.6728,0.2723,0.6652,0.5,0.0315,,0.0593,0.0907,0.8267,4,602,123,4
0_2,0.7234,0.2751,0.7242,0.625,0.0376,,0.0709,0.1209,0.8213,5,597,128,3
0_3,0.7434,0.3423,0.7291,0.625,0.0397,,0.0746,0.1262,0.8308,5,604,121,3
0_4,0.6786,0.1912,0.638,0.4444,0.0317,,0.0593,0.0805,0.8267,4,602,122,5
0_5,0.6683,0.2105,0.6747,0.5,0.0354,,0.0661,0.1006,0.8456,4,615,109,4
0_6,0.6463,0.2073,0.6067,0.375,0.025,,0.0469,0.0599,0.8333,3,607,117,5
0_7,0.6518,0.1456,0.6157,0.375,0.028,,0.0522,0.0681,0.8511,3,620,104,5
0_8,0.6716,0.2738,0.6657,0.5,0.0317,,0.0597,0.0913,0.8279,4,602,122,4
0_9,0.6713,0.2726,0.6671,0.5,0.0323,,0.0606,0.0926,0.8306,4,604,120,4
0_Mean,0.6922,0.2474,0.6783,0.5194,0.0343,,0.0643,0.0997,0.8336,4.2,606.4,118.0,3.9
0_SD,0.0468,0.0572,0.0575,0.1175,0.007,,0.0132,0.0312,0.0095,0.9189365834726815,6.9793345750946125,7.180219742846005,0.9944289260117533
Mean,0.6922,0.2474,0.6783,0.5194,0.0343,,0.0643,0.0997,0.8336,4.2,606.4,118.0,3.9
SD,0.0468,0.0572,0.0575,0.1175,0.007,,0.0132,0.0312,0.0095,0.9189,6.9793,7.1802,0.9944
