,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6176,0.1768,0.6283,0.3333,0.0175,,0.0333,0.0612,0.9209,1,674,56,2
0_1,0.9603,0.5246,0.9384,1.0,0.0323,,0.0625,0.1682,0.8772,3,640,90,0
0_2,0.9726,0.5349,0.9486,1.0,0.0385,,0.0741,0.1858,0.8977,3,655,75,0
0_3,0.9699,0.5319,0.9445,1.0,0.0357,,0.069,0.1782,0.8895,3,649,81,0
0_4,0.6046,0.1746,0.6119,0.3333,0.0123,,0.0238,0.0456,0.8881,1,650,80,2
0_5,0.6968,0.2669,0.6938,0.5,0.0238,,0.0455,0.0896,0.8854,2,647,82,2
0_6,0.6711,0.1374,0.6917,0.5,0.023,,0.044,0.0873,0.8813,2,644,85,2
0_7,0.5537,0.1328,0.5674,0.25,0.0118,,0.0225,0.031,0.8813,1,645,84,3
0_8,0.588,0.0068,0.6152,0.3333,0.0132,,0.0253,0.0483,0.8948,1,654,75,2
0_9,0.4246,0.002,0.4451,0.0,0.0,,,-0.0225,0.8866,0,649,80,3
0_Mean,0.7059,0.2489,0.7085,0.525,0.0208,,0.0444,0.0873,0.8903,1.7,650.7,78.8,1.6
0_SD,0.1947,0.2093,0.1765,0.3558,0.0122,,0.02,0.0697,0.0124,1.0593499054713804,9.333928552448974,9.174844836714012,1.1737877907772674
Mean,0.7059,0.2489,0.7085,0.525,0.0208,,0.0444,0.0873,0.8903,1.7,650.7,78.8,1.6
SD,0.1947,0.2093,0.1765,0.3558,0.0122,,0.02,0.0697,0.0124,1.0593,9.3339,9.1748,1.1738
