,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7355,0.1473,0.606,0.375,0.0248,,0.0465,0.0593,0.832,3,606,118,5
0_1,0.5351,0.0757,0.5615,0.25,0.0213,,0.0392,0.0382,0.8661,2,632,92,6
0_2,0.6694,0.2111,0.6796,0.5,0.0377,,0.0702,0.1061,0.8552,4,622,102,4
0_3,0.6008,0.2051,0.6136,0.375,0.0273,,0.0508,0.0661,0.847,3,617,107,5
0_4,0.7181,0.213,0.731,0.625,0.0407,,0.0763,0.1285,0.8347,5,606,118,3
0_5,0.7432,0.3421,0.731,0.625,0.0407,,0.0763,0.1285,0.8347,5,606,118,3
0_6,0.715,0.2117,0.7282,0.625,0.0394,,0.0741,0.1253,0.8292,5,602,122,3
0_7,0.7577,0.366,0.7414,0.6667,0.0432,,0.0811,0.1356,0.8142,6,590,133,3
0_8,0.7632,0.3167,0.7573,0.6667,0.0517,,0.096,0.1553,0.8456,6,613,110,3
0_9,0.5198,0.1248,0.5323,0.2222,0.0172,,0.032,0.0195,0.8347,2,609,114,7
0_Mean,0.6758,0.2213,0.6682,0.4931,0.0344,,0.0643,0.0962,0.8393,4.1,610.3,113.4,4.2
0_SD,0.0916,0.095,0.0827,0.1741,0.0111,,0.0208,0.0467,0.0146,1.5238839267549946,11.537860383200266,11.364662579925351,1.4757295747452437
Mean,0.6758,0.2214,0.6682,0.4931,0.0344,,0.0642,0.0962,0.8393,4.1,610.3,113.4,4.2
SD,0.0916,0.095,0.0827,0.1741,0.0111,,0.0208,0.0467,0.0146,1.5239,11.5379,11.3647,1.4757
