,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7952,0.3483,0.7439,0.6,0.0625,,0.1132,0.1666,0.8842,6,712,90,4
0_1,0.7151,0.1802,0.5901,0.3,0.0303,,0.055,0.0608,0.8732,3,706,96,7
0_2,0.7903,0.3895,0.7789,0.7,0.0579,,0.1069,0.1728,0.8559,7,688,114,3
0_3,0.6148,0.1212,0.6296,0.4,0.0342,,0.063,0.0814,0.8534,4,689,113,6
0_4,0.7512,0.2696,0.6711,0.4545,0.0526,,0.0943,0.1231,0.8818,5,711,90,6
0_5,0.8542,0.3791,0.8081,0.7273,0.0825,,0.1481,0.2196,0.8867,8,712,89,3
0_6,0.7554,0.2275,0.762,0.6364,0.0722,,0.1296,0.1868,0.8842,7,711,90,4
0_7,0.8156,0.3777,0.8093,0.7273,0.0842,,0.1509,0.2225,0.8892,8,714,87,3
0_8,0.7065,0.2641,0.6673,0.4545,0.0495,,0.0893,0.1172,0.8744,5,705,96,6
0_9,0.7415,0.1931,0.7501,0.6,0.0698,,0.125,0.1793,0.8964,6,721,80,4
0_Mean,0.754,0.275,0.721,0.56,0.0596,,0.1075,0.153,0.8779,5.9,706.9,94.5,4.6
0_SD,0.0668,0.0952,0.0765,0.1491,0.0184,,0.0327,0.0553,0.014,1.66332999331662,10.629623177182195,10.977249200050075,1.505545305418162
Mean,0.754,0.275,0.721,0.56,0.0596,,0.1075,0.153,0.8779,5.9,706.9,94.5,4.6
SD,0.0668,0.0952,0.0765,0.1491,0.0184,,0.0327,0.0553,0.014,1.6633,10.6296,10.9772,1.5055
