,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7893,0.3217,0.7615,0.6667,0.0952,,0.1667,0.2127,0.852,12,679,114,6
0_1,0.7507,0.3354,0.7223,0.6111,0.0769,,0.1366,0.1719,0.8286,11,661,132,7
0_2,0.6039,0.1731,0.5708,0.2778,0.0442,,0.0763,0.0602,0.8508,5,685,108,13
0_3,0.7446,0.3295,0.7207,0.5789,0.0917,,0.1583,0.188,0.8557,11,683,109,8
0_4,0.8902,0.5315,0.8647,0.8947,0.1149,,0.2036,0.2856,0.836,17,661,131,2
0_5,0.7926,0.3595,0.7213,0.5789,0.0924,,0.1594,0.1892,0.857,11,684,108,8
0_6,0.8301,0.4218,0.7739,0.6842,0.1074,,0.1857,0.2326,0.8594,13,684,108,6
0_7,0.8456,0.409,0.8144,0.7778,0.1061,,0.1867,0.251,0.8494,14,674,118,4
0_8,0.719,0.2747,0.6742,0.5,0.0698,,0.1224,0.1404,0.8407,9,672,120,9
0_9,0.7742,0.4013,0.767,0.6667,0.1026,,0.1778,0.224,0.863,12,687,105,6
0_Mean,0.774,0.3557,0.7391,0.6237,0.0901,,0.1574,0.1955,0.8493,11.5,677.0,115.3,6.9
0_SD,0.0787,0.0957,0.0799,0.1645,0.0212,,0.0373,0.0629,0.0109,3.13581462037113,9.706813185707357,9.78717982305878,2.960855732160327
Mean,0.774,0.3558,0.7391,0.6237,0.0901,,0.1574,0.1956,0.8493,11.5,677.0,115.3,6.9
SD,0.0787,0.0957,0.0799,0.1645,0.0212,,0.0373,0.063,0.0109,3.1358,9.7068,9.7872,2.9609
