,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7743,0.1401,0.6863,0.5,0.0211,,0.0404,0.0817,0.8706,2,637,93,2
0_1,0.5603,0.0081,0.5764,0.25,0.0139,,0.0263,0.0378,0.8992,1,659,71,3
0_2,0.9473,0.3593,0.9432,1.0,0.0349,,0.0674,0.1758,0.8868,3,647,83,0
0_3,0.6034,0.1744,0.6105,0.3333,0.012,,0.0233,0.0445,0.8854,1,648,82,2
0_4,0.7842,0.3503,0.771,0.6667,0.0215,,0.0417,0.104,0.8745,2,639,91,1
0_5,0.5852,0.0066,0.4534,0.0,0.0,,,-0.0205,0.9031,0,662,68,3
0_6,0.5938,0.1734,0.5995,0.3333,0.0101,,0.0196,0.0372,0.8636,1,632,98,2
0_7,0.7705,0.016,0.7902,0.6667,0.0308,,0.0588,0.1303,0.9127,2,667,63,1
0_8,0.9747,0.5375,0.9534,1.0,0.0423,,0.0811,0.1957,0.9072,3,662,68,0
0_9,0.4356,0.002,0.4514,0.0,0.0,,,-0.021,0.899,0,659,71,3
0_Mean,0.7029,0.1768,0.6835,0.475,0.0187,,0.0448,0.0766,0.8902,1.5,651.2,78.8,1.7
0_SD,0.1755,0.1852,0.1795,0.3601,0.0142,,0.0223,0.0751,0.0167,1.0801234497346435,12.254704312131638,12.254704312131638,1.1595018087284057
Mean,0.7029,0.1768,0.6835,0.475,0.0187,,0.0448,0.0765,0.8902,1.5,651.2,78.8,1.7
SD,0.1755,0.1852,0.1795,0.3602,0.0142,,0.0223,0.0751,0.0166,1.0801,12.2547,12.2547,1.1595
