,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7605,0.3506,0.7322,0.7097,0.1033,,0.1803,0.2024,0.7531,22,588,191,9
0_1,0.7315,0.3697,0.7005,0.6129,0.1033,,0.1767,0.1837,0.7815,19,614,165,12
0_2,0.7213,0.3653,0.7237,0.6452,0.1149,,0.1951,0.209,0.7963,20,625,154,11
0_3,0.7336,0.3539,0.7089,0.6129,0.1111,,0.1881,0.1964,0.7975,19,627,152,12
0_4,0.7896,0.3697,0.762,0.7333,0.1189,,0.2047,0.2358,0.7886,22,616,163,8
0_5,0.7744,0.3189,0.716,0.6774,0.0991,,0.1728,0.1885,0.7515,21,587,191,10
0_6,0.667,0.3248,0.6546,0.5161,0.0904,,0.1538,0.1436,0.7824,16,617,161,15
0_7,0.7254,0.339,0.7165,0.6129,0.1195,,0.2,0.2091,0.8121,19,638,140,12
0_8,0.7346,0.3558,0.6933,0.5806,0.1065,,0.18,0.1825,0.7973,18,627,151,13
0_9,0.8516,0.4507,0.7462,0.7097,0.1152,,0.1982,0.2226,0.78,22,609,169,9
0_Mean,0.7489,0.3598,0.7154,0.6411,0.1082,,0.185,0.1974,0.784,19.8,614.8,163.7,11.1
0_SD,0.0492,0.0364,0.0297,0.0674,0.0094,,0.0154,0.0254,0.0193,1.9888578520235065,16.571729608650454,16.60689281259107,2.131770260709264
Mean,0.749,0.3598,0.7154,0.6411,0.1082,,0.185,0.1974,0.784,19.8,614.8,163.7,11.1
SD,0.0492,0.0364,0.0297,0.0674,0.0094,,0.0154,0.0254,0.0193,1.9889,16.5717,16.6069,2.1318
