,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6212,0.1467,0.6329,0.375,0.0366,,0.0667,0.0876,0.8852,3,645,79,5
0_1,0.4795,0.0093,0.4461,0.0,0.0,,,-0.0363,0.8825,0,646,78,8
0_2,0.7006,0.2862,0.6989,0.5,0.0513,,0.093,0.134,0.8934,4,650,74,4
0_3,0.7412,0.2205,0.6954,0.5,0.0482,,0.0879,0.1282,0.8866,4,645,79,4
0_4,0.6749,0.1517,0.6343,0.375,0.0375,,0.0682,0.0895,0.888,3,647,77,5
0_5,0.7508,0.2863,0.7455,0.625,0.049,,0.0909,0.1474,0.8634,5,627,97,3
0_6,0.6201,0.2093,0.6295,0.375,0.0345,,0.0632,0.0832,0.8784,3,640,84,5
0_7,0.7822,0.3832,0.7704,0.6667,0.0619,,0.1132,0.1758,0.8716,6,632,91,3
0_8,0.6603,0.1984,0.6189,0.3333,0.0417,,0.0741,0.088,0.8975,3,654,69,6
0_9,0.5948,0.1322,0.61,0.3333,0.0353,,0.0638,0.0756,0.8798,3,641,82,6
0_Mean,0.6626,0.2024,0.6482,0.4083,0.0396,,0.0801,0.0973,0.8827,3.4,642.7,81.0,4.9
0_SD,0.0891,0.1028,0.0901,0.1861,0.0164,,0.0171,0.0575,0.01,1.577621275493231,8.11103500725332,8.110350040397625,1.5238839267549948
Mean,0.6626,0.2024,0.6482,0.4083,0.0396,,0.0801,0.0973,0.8826,3.4,642.7,81.0,4.9
SD,0.0891,0.1028,0.0901,0.1861,0.0164,,0.0171,0.0575,0.01,1.5776,8.111,8.1104,1.5239
