,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8009,0.3842,0.7954,0.6923,0.1,,0.1748,0.2362,0.8952,9,717,81,4
0_1,0.8168,0.4615,0.8092,0.6923,0.1324,,0.2222,0.2802,0.9223,9,739,59,4
0_2,0.8474,0.4748,0.832,0.7692,0.1064,,0.1869,0.2605,0.8927,10,714,84,3
0_3,0.8735,0.4592,0.8249,0.75,0.1011,,0.1782,0.251,0.8975,9,718,80,3
0_4,0.7937,0.407,0.7826,0.6667,0.0899,,0.1584,0.2183,0.8951,8,717,81,4
0_5,0.8841,0.4775,0.8748,0.8462,0.125,,0.2178,0.3027,0.9025,11,720,77,2
0_6,0.807,0.4298,0.7953,0.6923,0.1,,0.1748,0.2362,0.8951,9,716,81,4
0_7,0.7681,0.3521,0.7669,0.6154,0.1096,,0.186,0.2343,0.9136,8,732,65,5
0_8,0.7981,0.4102,0.7897,0.6923,0.0909,,0.1607,0.2223,0.884,9,707,90,4
0_9,0.8106,0.4361,0.7997,0.6923,0.1084,,0.1875,0.2484,0.9037,9,723,74,4
0_Mean,0.82,0.4292,0.807,0.7109,0.1064,,0.1847,0.249,0.9002,9.1,720.3,77.2,3.7
0_SD,0.0368,0.0411,0.0305,0.0633,0.0136,,0.0211,0.0262,0.011,0.8755950357709131,9.165757530674217,9.138441393974746,0.8232726023485646
Mean,0.82,0.4292,0.807,0.7109,0.1064,,0.1847,0.249,0.9002,9.1,720.3,77.2,3.7
SD,0.0368,0.0411,0.0305,0.0633,0.0136,,0.0211,0.0262,0.011,0.8756,9.1658,9.1384,0.8233
