,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7625,0.3175,0.7086,0.5882,0.0685,,0.1227,0.1555,0.8239,10,659,136,7
0_1,0.6664,0.2742,0.6435,0.4706,0.0519,,0.0936,0.1048,0.8091,8,649,146,9
0_2,0.6442,0.1875,0.6611,0.4706,0.0635,,0.1119,0.1274,0.8436,8,677,118,9
0_3,0.7406,0.3647,0.7339,0.625,0.0741,,0.1325,0.1746,0.8385,10,670,125,6
0_4,0.7846,0.3502,0.7221,0.6471,0.064,,0.1164,0.1557,0.7941,11,633,161,6
0_5,0.7294,0.3539,0.7286,0.5882,0.0877,,0.1527,0.1885,0.8631,10,690,104,7
0_6,0.809,0.3655,0.7723,0.7059,0.0857,,0.1529,0.2065,0.836,12,666,128,5
0_7,0.7504,0.3261,0.7461,0.6471,0.0821,,0.1457,0.1898,0.8409,11,671,123,6
0_8,0.7206,0.3493,0.7141,0.5882,0.073,,0.1299,0.1637,0.8348,10,667,127,7
0_9,0.7167,0.318,0.7198,0.5882,0.0781,,0.1379,0.1727,0.8459,10,676,118,7
0_Mean,0.7324,0.3207,0.715,0.5919,0.0729,,0.1296,0.1639,0.833,10.0,665.8,128.6,6.9
0_SD,0.0499,0.0545,0.0379,0.0743,0.0112,,0.019,0.0303,0.0196,1.247219128924647,15.866106432686417,15.931799089312614,1.286683937707919
Mean,0.7324,0.3207,0.715,0.5919,0.0729,,0.1296,0.1639,0.833,10.0,665.8,128.6,6.9
SD,0.0499,0.0545,0.0379,0.0743,0.0112,,0.019,0.0303,0.0196,1.2472,15.8661,15.9318,1.2867
