,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7239,0.2999,0.6945,0.5625,0.0612,,0.1104,0.1404,0.8212,9,657,138,7
0_1,0.7231,0.2688,0.7058,0.5625,0.0698,,0.1241,0.1565,0.8434,9,675,120,7
0_2,0.686,0.1684,0.7039,0.5625,0.0682,,0.1216,0.1536,0.8397,9,672,123,7
0_3,0.7461,0.2936,0.7492,0.6471,0.0853,,0.1507,0.1952,0.8471,11,676,118,6
0_4,0.8115,0.3955,0.7736,0.7059,0.087,,0.1548,0.2086,0.8385,12,668,126,5
0_5,0.8408,0.3712,0.8375,0.8235,0.1061,,0.1879,0.2619,0.8508,14,676,118,3
0_6,0.7118,0.2886,0.6648,0.4706,0.0667,,0.1168,0.133,0.8508,8,682,112,9
0_7,0.721,0.1667,0.6667,0.4706,0.0684,,0.1194,0.1359,0.8545,8,685,109,9
0_8,0.6678,0.2928,0.6606,0.5,0.0533,,0.0964,0.115,0.8148,8,652,142,8
0_9,0.7354,0.2753,0.7395,0.625,0.0794,,0.1408,0.1839,0.8494,10,678,116,6
0_Mean,0.7367,0.2821,0.7196,0.593,0.0745,,0.1323,0.1684,0.841,9.8,672.1,122.2,6.7
0_SD,0.0528,0.0729,0.0562,0.1112,0.0152,,0.0266,0.0443,0.0132,1.9888578520235063,10.47165486232026,10.612361764575416,1.8287822299126937
Mean,0.7367,0.2821,0.7196,0.593,0.0745,,0.1323,0.1684,0.841,9.8,672.1,122.2,6.7
SD,0.0528,0.0729,0.0562,0.1112,0.0152,,0.0266,0.0442,0.0132,1.9889,10.4717,10.6124,1.8288
