,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7276,0.0119,0.4959,0.0,0.0,,,-0.0058,0.9878,0,727,6,3
0_1,0.8993,0.017,0.4993,0.0,0.0,,,-0.0024,0.9946,0,732,1,3
0_2,0.5869,0.009,0.4973,0.0,0.0,,,-0.0047,0.9905,0,729,4,3
0_3,0.5252,0.0042,0.4966,0.0,0.0,,,-0.0053,0.9891,0,728,5,3
0_4,0.7881,0.0579,0.4986,0.0,0.0,,,-0.0033,0.9932,0,731,2,3
0_5,0.7772,0.2638,0.623,0.25,0.25,,0.25,0.2459,0.9918,1,729,3,3
0_6,0.839,0.1575,0.7466,0.5,0.2857,,0.3636,0.3736,0.9905,2,727,5,2
0_7,0.9328,0.2558,0.4993,0.0,0.0,,,-0.0024,0.9946,0,731,1,3
0_8,0.8866,0.3433,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,732,0,2
0_9,0.9536,0.1179,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_Mean,0.7916,0.1238,0.5687,0.1417,0.1736,,0.3409,0.1426,0.9921,0.5,729.4,3.1,2.7
0_SD,0.1438,0.1257,0.0963,0.1927,0.3132,,0.1188,0.2092,0.0028,0.7071067811865476,1.9550504398153572,2.024845673131659,0.48304589153964794
Mean,0.7916,0.1238,0.5687,0.1417,0.1736,,0.3409,0.1426,0.9921,0.5,729.4,3.1,2.7
SD,0.1439,0.1257,0.0963,0.1926,0.3132,,0.1188,0.2092,0.0029,0.7071,1.9551,2.0248,0.483
