,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8267,0.1286,0.4969,0.0,0.0,,,-0.0092,0.9803,0,798,5,11
0_1,0.7781,0.1977,0.5963,0.2,0.25,,0.2222,0.215,0.9828,2,797,6,8
0_2,0.9772,0.4186,0.6963,0.4,0.4,,0.4,0.3925,0.9852,4,797,6,6
0_3,0.7613,0.1497,0.5481,0.1,0.25,,0.1429,0.1516,0.9852,1,800,3,9
0_4,0.8656,0.097,0.4981,0.0,0.0,,,-0.0068,0.984,0,800,3,10
0_5,0.7624,0.1963,0.5975,0.2,0.3333,,0.25,0.2511,0.9852,2,799,4,8
0_6,0.8551,0.4017,0.6762,0.3636,0.3077,,0.3333,0.3246,0.9803,4,793,9,7
0_7,0.8353,0.1769,0.6332,0.2727,0.375,,0.3158,0.3119,0.984,3,797,5,8
0_8,0.7206,0.3319,0.6351,0.2727,0.6,,0.375,0.3993,0.9877,3,800,2,8
0_9,0.8865,0.2418,0.589,0.1818,0.4,,0.25,0.2631,0.9852,2,799,3,9
0_Mean,0.8269,0.234,0.5967,0.1991,0.2916,,0.2862,0.2293,0.984,2.1,798.0,4.6,8.4
0_SD,0.075,0.113,0.0676,0.1365,0.1829,,0.0855,0.146,0.0023,1.4491376746189437,2.160246899469287,2.0655911179772892,1.429840705968481
Mean,0.8269,0.234,0.5967,0.1991,0.2916,,0.2862,0.2293,0.984,2.1,798.0,4.6,8.4
SD,0.075,0.113,0.0676,0.1365,0.1829,,0.0855,0.146,0.0023,1.4491,2.1602,2.0656,1.4298
