,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6375,0.7268,0.5375,0.7,0.5833,,0.6364,0.0791,0.5556,7,3,5,3
0_1,0.5,0.5194,0.4375,0.5,0.5,,0.5,-0.125,0.4444,5,3,5,5
0_2,0.6,0.6864,0.5375,0.7,0.5833,,0.6364,0.0791,0.5556,7,3,5,3
0_3,0.6688,0.7102,0.5779,0.7273,0.6667,,0.6957,0.1612,0.6111,8,3,4,3
0_4,0.8442,0.884,0.7208,0.7273,0.8,,0.7619,0.4332,0.7222,8,5,2,3
0_5,0.5,0.5607,0.5929,0.9,0.6429,,0.75,0.2398,0.6471,9,2,5,1
0_6,0.4857,0.5299,0.4429,0.6,0.5455,,0.5714,-0.1177,0.4706,6,2,5,4
0_7,0.7429,0.8221,0.6643,0.9,0.6923,,0.7826,0.3812,0.7059,9,3,4,1
0_8,0.8071,0.7852,0.8571,1.0,0.8333,,0.9091,0.7715,0.8824,10,5,2,0
0_9,0.6571,0.6362,0.5429,0.8,0.6154,,0.6957,0.0994,0.5882,8,2,5,2
0_Mean,0.6443,0.6861,0.5911,0.7555,0.6463,,0.6939,0.2002,0.6183,7.7,3.1,4.2,2.5
0_SD,0.1273,0.1248,0.1277,0.1493,0.1063,,0.116,0.2714,0.1291,1.4944341180973262,1.1005049346146119,1.2292725943057183,1.509230856356236
Mean,0.6443,0.6861,0.5911,0.7555,0.6463,,0.6939,0.2002,0.6183,7.7,3.1,4.2,2.5
SD,0.1273,0.1248,0.1277,0.1493,0.1062,,0.116,0.2714,0.1291,1.4944,1.1005,1.2293,1.5092
