,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5775,0.0058,0.5,0.0,,,,0.0,0.9963,0,811,0,3
0_1,0.7955,0.6691,0.8333,0.6667,1.0,,0.8,0.816,0.9988,2,811,0,1
0_2,0.4007,0.0012,0.4994,0.0,0.0,,,-0.0017,0.9963,0,810,1,2
0_3,0.6945,0.0521,0.5,0.0,,,,0.0,0.9975,0,811,0,2
0_4,0.5967,0.3365,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_5,0.5984,0.3366,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_6,0.7963,0.6691,0.8327,0.6667,0.6667,,0.6667,0.6654,0.9975,2,809,1,1
0_7,0.6,0.3366,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_8,0.5984,0.3366,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_9,0.7436,0.3397,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_Mean,0.6402,0.3083,0.6498,0.3,0.7083,,0.5381,0.4023,0.9972,0.9,810.0,0.4,1.9
0_SD,0.1204,0.2394,0.1229,0.246,0.3646,,0.1458,0.3016,0.0008,0.7378647873726218,0.816496580927726,0.5163977794943223,0.5676462121975467
Mean,0.6402,0.3083,0.6497,0.3,0.7083,,0.5381,0.4022,0.9972,0.9,810.0,0.4,1.9
SD,0.1204,0.2394,0.1229,0.246,0.3646,,0.1458,0.3016,0.0008,0.7379,0.8165,0.5164,0.5676
