,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5887,0.1643,0.5662,0.2857,0.1639,,0.2083,0.1044,0.7932,20,563,102,50
0_1,0.7175,0.2491,0.6327,0.3571,0.2907,,0.3205,0.2424,0.8558,25,604,61,45
0_2,0.6538,0.1411,0.5603,0.2319,0.1778,,0.2013,0.1073,0.827,16,591,74,53
0_3,0.7216,0.2255,0.6288,0.3478,0.2857,,0.3137,0.2361,0.8569,24,605,60,45
0_4,0.6496,0.2064,0.5725,0.2714,0.1845,,0.2197,0.1226,0.8161,19,580,84,51
0_5,0.6773,0.1911,0.5777,0.2714,0.1979,,0.2289,0.1354,0.8256,19,587,77,51
0_6,0.6895,0.2298,0.6334,0.3857,0.2547,,0.3068,0.2229,0.8338,27,585,79,43
0_7,0.6855,0.213,0.5796,0.2571,0.2169,,0.2353,0.1477,0.8406,18,599,65,52
0_8,0.6527,0.2406,0.6116,0.3286,0.2473,,0.2822,0.197,0.8406,23,594,70,47
0_9,0.6958,0.214,0.6236,0.3571,0.2551,,0.2976,0.2135,0.8392,25,591,73,45
0_Mean,0.6732,0.2075,0.5986,0.3094,0.2275,,0.2614,0.1729,0.8329,21.6,589.9,74.5,48.2
0_SD,0.0391,0.0338,0.03,0.0521,0.0455,,0.0471,0.0549,0.0189,3.6575644598253874,12.395787815042477,12.376052143824648,3.5839146815241634
Mean,0.6732,0.2075,0.5986,0.3094,0.2274,,0.2614,0.1729,0.8329,21.6,589.9,74.5,48.2
SD,0.0391,0.0338,0.03,0.0521,0.0455,,0.0471,0.0549,0.0189,3.6576,12.3958,12.3761,3.5839
