,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7754,0.1293,0.5482,0.1053,0.2222,,0.1429,0.1393,0.9705,2,787,7,17
0_1,0.7287,0.0918,0.5727,0.1579,0.2308,,0.1875,0.175,0.968,3,784,10,16
0_2,0.8064,0.2094,0.6535,0.3158,0.4615,,0.375,0.3697,0.9754,6,787,7,13
0_3,0.5981,0.0844,0.5964,0.2105,0.2222,,0.2162,0.1981,0.9643,4,780,14,15
0_4,0.7574,0.1777,0.6785,0.3684,0.4375,,0.4,0.3884,0.9742,7,785,9,12
0_5,0.646,0.143,0.5771,0.1579,0.5,,0.24,0.272,0.9766,3,791,3,16
0_6,0.7195,0.2517,0.6009,0.2105,0.3636,,0.2667,0.2638,0.9729,4,787,7,15
0_7,0.6408,0.0492,0.4943,0.0,0.0,,,-0.0168,0.9643,0,784,9,20
0_8,0.7919,0.1544,0.6253,0.2632,0.3333,,0.2941,0.2813,0.9704,5,783,10,14
0_9,0.7308,0.0751,0.5451,0.1053,0.1429,,0.1212,0.1047,0.9643,2,781,12,17
0_Mean,0.7195,0.1366,0.5892,0.1895,0.2914,,0.2493,0.2175,0.9701,3.6,784.9,8.8,15.5
0_SD,0.0698,0.0639,0.0544,0.1087,0.1567,,0.0959,0.1236,0.0047,2.065591117977289,3.2472210341220142,3.0477678535099892,2.273030282830976
Mean,0.7195,0.1366,0.5892,0.1895,0.2914,,0.2493,0.2176,0.9701,3.6,784.9,8.8,15.5
SD,0.0698,0.0639,0.0544,0.1087,0.1567,,0.0959,0.1236,0.0047,2.0656,3.2472,3.0478,2.273
