,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7048,0.2542,0.6825,0.375,0.4286,,0.4,0.3897,0.9779,6,789,8,10
0_1,0.7427,0.2933,0.6408,0.2941,0.3333,,0.3125,0.2994,0.9729,5,786,10,12
0_2,0.7827,0.4572,0.754,0.5294,0.3462,,0.4186,0.4132,0.9692,9,779,17,8
0_3,0.8525,0.4294,0.7259,0.4706,0.3478,,0.4,0.3898,0.9705,8,781,15,9
0_4,0.8202,0.5444,0.7584,0.5294,0.4737,,0.5,0.4895,0.9779,9,786,10,8
0_5,0.8661,0.3985,0.7278,0.4706,0.4,,0.4324,0.4208,0.9742,8,784,12,9
0_6,0.8144,0.5769,0.7872,0.5882,0.4762,,0.5263,0.5181,0.9779,10,785,11,7
0_7,0.887,0.5361,0.7315,0.4706,0.5714,,0.5161,0.5093,0.9815,8,790,6,9
0_8,0.7148,0.3266,0.6702,0.3529,0.375,,0.3636,0.3506,0.9742,6,786,10,11
0_9,0.6988,0.3287,0.6439,0.2941,0.5,,0.3704,0.3737,0.9791,5,791,5,12
0_Mean,0.7884,0.4146,0.7122,0.4375,0.4252,,0.424,0.4154,0.9755,7.4,785.7,10.4,9.5
0_SD,0.07,0.1134,0.0503,0.1028,0.0787,,0.0707,0.0712,0.004,1.776388345929897,3.7727090178455764,3.687817782917155,1.7159383568311668
Mean,0.7884,0.4145,0.7122,0.4375,0.4252,,0.424,0.4154,0.9755,7.4,785.7,10.4,9.5
SD,0.07,0.1134,0.0502,0.1028,0.0787,,0.0707,0.0712,0.004,1.7764,3.7727,3.6878,1.7159
