,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7077,0.5953,0.6723,0.7083,0.5862,,0.6415,0.3404,0.6667,17,21,12,7
0_1,0.625,0.5593,0.5625,0.4583,0.5,,0.4783,0.1268,0.5789,11,22,11,13
0_2,0.7081,0.6546,0.6594,0.6,0.625,,0.6122,0.3204,0.6667,15,23,9,10
0_3,0.8206,0.7334,0.7263,0.64,0.7273,,0.6809,0.4612,0.7368,16,26,6,9
0_4,0.7163,0.6991,0.6525,0.68,0.5862,,0.6296,0.3027,0.6491,17,20,12,8
0_5,0.6275,0.5268,0.5638,0.44,0.5238,,0.4783,0.1312,0.5789,11,22,10,14
0_6,0.7056,0.6394,0.6594,0.6,0.625,,0.6122,0.3204,0.6667,15,23,9,10
0_7,0.775,0.69,0.7238,0.76,0.6552,,0.7037,0.4442,0.7193,19,22,10,6
0_8,0.7538,0.6571,0.7375,0.6,0.7895,,0.6818,0.5,0.7544,15,28,4,10
0_9,0.8066,0.6839,0.7708,0.7917,0.7037,,0.7451,0.5365,0.7679,19,24,8,5
0_Mean,0.7246,0.6439,0.6728,0.6278,0.6322,,0.6264,0.3484,0.6785,15.5,23.1,9.1,9.2
0_SD,0.0664,0.0652,0.07,0.1155,0.09,,0.0886,0.1415,0.0666,2.798809270624444,2.378141197564929,2.5582111805799856,2.859681411936962
Mean,0.7246,0.6439,0.6728,0.6278,0.6322,,0.6264,0.3484,0.6785,15.5,23.1,9.1,9.2
SD,0.0664,0.0653,0.07,0.1155,0.0901,,0.0886,0.1415,0.0666,2.7988,2.3781,2.5582,2.8597
