,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7296,0.1127,0.5263,0.0588,0.1667,,0.087,0.0878,0.9742,1,791,5,16
0_1,0.6355,0.1486,0.5569,0.1176,0.4,,0.1818,0.2084,0.9779,2,793,3,15
0_2,0.7387,0.165,0.5845,0.1765,0.3333,,0.2308,0.231,0.9754,3,790,6,14
0_3,0.5973,0.099,0.5557,0.1176,0.2857,,0.1667,0.1725,0.9754,2,791,5,15
0_4,0.6759,0.2416,0.6126,0.2353,0.3333,,0.2759,0.2673,0.9742,4,788,8,13
0_5,0.6082,0.1118,0.5563,0.1176,0.3333,,0.1739,0.1883,0.9766,2,792,4,15
0_6,0.6976,0.1385,0.555,0.1176,0.25,,0.16,0.1596,0.9741,2,789,6,15
0_7,0.519,0.1572,0.5838,0.1765,0.3,,0.2222,0.2177,0.9741,3,788,7,14
0_8,0.7059,0.0862,0.5544,0.1176,0.2222,,0.1538,0.1488,0.9729,2,788,7,15
0_9,0.6337,0.0615,0.5263,0.0588,0.1667,,0.087,0.0878,0.9741,1,790,5,16
0_Mean,0.6541,0.1322,0.5612,0.1294,0.2791,,0.1739,0.1769,0.9749,2.2,790.0,5.6,14.8
0_SD,0.0685,0.0506,0.0264,0.0541,0.0769,,0.0594,0.0585,0.0015,0.9189365834726815,1.7638342073763937,1.505545305418162,0.9189365834726815
Mean,0.6541,0.1322,0.5612,0.1294,0.2791,,0.1739,0.1769,0.9749,2.2,790.0,5.6,14.8
SD,0.0685,0.0505,0.0264,0.0541,0.0769,,0.0594,0.0586,0.0015,0.9189,1.7638,1.5055,0.9189
