,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7512,0.1713,0.6006,0.2439,0.2326,,0.2381,0.1967,0.9214,10,740,33,31
0_1,0.7887,0.2741,0.6806,0.4,0.3478,,0.3721,0.3381,0.9336,16,743,30,24
0_2,0.7472,0.196,0.636,0.325,0.2407,,0.2766,0.2362,0.9164,13,732,41,27
0_3,0.7978,0.337,0.6845,0.4,0.4,,0.4,0.369,0.941,16,749,24,24
0_4,0.7707,0.1961,0.6024,0.25,0.2222,,0.2353,0.1936,0.92,10,738,35,30
0_5,0.7695,0.252,0.6681,0.375,0.3333,,0.3529,0.318,0.9323,15,743,30,25
0_6,0.6924,0.1286,0.5924,0.225,0.225,,0.225,0.1849,0.9237,9,742,31,31
0_7,0.7817,0.2448,0.6364,0.3,0.3636,,0.3288,0.299,0.9397,12,752,21,28
0_8,0.7406,0.2263,0.6423,0.3171,0.3421,,0.3291,0.2951,0.9348,13,747,25,28
0_9,0.7874,0.2744,0.6757,0.3902,0.3478,,0.3678,0.3328,0.9323,16,742,30,25
0_Mean,0.7627,0.2301,0.6419,0.3226,0.3055,,0.3126,0.2764,0.9295,13.0,742.8,30.0,27.3
0_SD,0.0313,0.0597,0.0348,0.0674,0.0674,,0.064,0.0678,0.0086,2.70801280154532,5.672545969648706,5.754225500544023,2.7507574714370344
Mean,0.7627,0.2301,0.6419,0.3226,0.3055,,0.3126,0.2763,0.9295,13.0,742.8,30.0,27.3
SD,0.0313,0.0597,0.0348,0.0674,0.0674,,0.064,0.0678,0.0086,2.708,5.6725,5.7542,2.7508
