,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7703,0.2493,0.5881,0.1875,0.25,,0.2143,0.203,0.9729,3,788,9,13
0_1,0.7397,0.1466,0.5569,0.1176,0.4,,0.1818,0.2084,0.9779,2,793,3,15
0_2,0.6156,0.149,0.5845,0.1765,0.3333,,0.2308,0.231,0.9754,3,790,6,14
0_3,0.7449,0.1119,0.5288,0.0588,0.5,,0.1053,0.1663,0.9791,1,795,1,16
0_4,0.5551,0.1125,0.5563,0.1176,0.3333,,0.1739,0.1883,0.9766,2,792,4,15
0_5,0.6501,0.1536,0.5269,0.0588,0.2,,0.0909,0.0985,0.9754,1,792,4,16
0_6,0.7273,0.2003,0.5868,0.1875,0.2143,,0.2,0.1854,0.9704,3,785,11,13
0_7,0.8465,0.2312,0.56,0.125,0.3333,,0.1818,0.1947,0.9778,2,792,4,14
0_8,0.5016,0.034,0.5275,0.0625,0.1429,,0.087,0.0826,0.9741,1,790,6,15
0_9,0.708,0.0507,0.5262,0.0625,0.1111,,0.08,0.0696,0.9717,1,788,8,15
0_Mean,0.6859,0.1439,0.5542,0.1154,0.2818,,0.1546,0.1628,0.9751,1.9,790.5,5.6,14.6
0_SD,0.1048,0.0706,0.026,0.054,0.1203,,0.0576,0.0575,0.0028,0.8755950357709131,2.9154759474226504,3.0258148581093915,1.0749676997731399
Mean,0.6859,0.1439,0.5542,0.1154,0.2818,,0.1546,0.1628,0.9751,1.9,790.5,5.6,14.6
SD,0.1048,0.0706,0.026,0.054,0.1203,,0.0576,0.0575,0.0028,0.8756,2.9155,3.0258,1.075
