,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5916,0.0273,0.5,0.0,,,,0.0,0.9959,0,733,0,3
0_1,0.987,0.4351,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,732,1,2
0_2,0.7767,0.3479,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,733,0,2
0_3,0.8647,0.0132,0.4993,0.0,0.0,,,-0.0024,0.9946,0,732,1,3
0_4,0.7497,0.0209,0.4993,0.0,0.0,,,-0.0024,0.9946,0,732,1,3
0_5,0.783,0.0758,0.6236,0.25,0.3333,,0.2857,0.2853,0.9932,1,730,2,3
0_6,0.7846,0.3682,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,731,1,2
0_7,0.7905,0.3878,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,731,1,2
0_8,0.7766,0.0398,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_9,0.992,0.2708,0.832,0.6667,0.5,,0.5714,0.5754,0.9959,2,730,2,1
0_Mean,0.8097,0.1987,0.6117,0.225,0.3704,,0.4262,0.2648,0.9952,0.7,731.4,1.1,2.4
0_SD,0.1168,0.1775,0.1111,0.2224,0.331,,0.0983,0.2447,0.0013,0.6749485577105528,1.1737877907772674,0.7378647873726218,0.6992058987801011
Mean,0.8096,0.1987,0.6118,0.225,0.3704,,0.4262,0.2648,0.9952,0.7,731.4,1.1,2.4
SD,0.1168,0.1775,0.1111,0.2224,0.331,,0.0983,0.2447,0.0013,0.6749,1.1738,0.7379,0.6992
