,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8607,0.4583,0.7603,0.5294,0.5625,,0.5455,0.5363,0.9816,9,790,7,8
0_1,0.8412,0.3903,0.6844,0.375,0.5455,,0.4444,0.4433,0.9815,6,792,5,10
0_2,0.7251,0.1029,0.5875,0.1875,0.2308,,0.2069,0.1937,0.9717,3,787,10,13
0_3,0.7191,0.1228,0.6194,0.25,0.3077,,0.2759,0.2643,0.9742,4,788,9,12
0_4,0.8253,0.353,0.7169,0.4375,0.7,,0.5385,0.5466,0.9852,7,794,3,9
0_5,0.8713,0.3039,0.805,0.625,0.4545,,0.5263,0.5221,0.9779,10,785,12,6
0_6,0.7655,0.208,0.6414,0.2941,0.3571,,0.3226,0.3111,0.9742,5,787,9,12
0_7,0.7951,0.258,0.6714,0.3529,0.4286,,0.3871,0.3771,0.9766,6,788,8,11
0_8,0.6913,0.2881,0.6145,0.2353,0.4444,,0.3077,0.3132,0.9779,4,791,5,13
0_9,0.8418,0.3424,0.7309,0.4706,0.5333,,0.5,0.491,0.9803,8,789,7,9
0_Mean,0.7936,0.2828,0.6832,0.3757,0.4564,,0.4055,0.3999,0.9781,6.2,789.1,7.5,10.3
0_SD,0.0647,0.1133,0.0699,0.1401,0.1367,,0.1226,0.1256,0.0041,2.2997584414213788,2.685351208149711,2.6770630673681683,2.3118054512532935
Mean,0.7936,0.2828,0.6832,0.3757,0.4564,,0.4055,0.3999,0.9781,6.2,789.1,7.5,10.3
SD,0.0647,0.1133,0.0699,0.1401,0.1367,,0.1226,0.1256,0.0041,2.2998,2.6854,2.6771,2.3118
