,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7706,0.0973,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,731,2,2
0_1,0.9068,0.0269,0.4986,0.0,0.0,,,-0.0033,0.9932,0,731,2,3
0_2,0.9229,0.1027,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,731,2,2
0_3,0.5477,0.0048,0.4986,0.0,0.0,,,-0.0033,0.9932,0,731,2,3
0_4,0.9643,0.4296,0.6243,0.25,0.5,,0.3333,0.3511,0.9946,1,731,1,3
0_5,0.8072,0.0698,0.4993,0.0,0.0,,,-0.0027,0.9932,0,731,1,4
0_6,0.8381,0.4445,0.6243,0.25,0.5,,0.3333,0.3511,0.9946,1,731,1,3
0_7,0.7366,0.0482,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_8,0.974,0.2368,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,730,2,2
0_9,0.9884,0.226,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,731,1,2
0_Mean,0.8457,0.1687,0.5906,0.1833,0.25,,0.3444,0.2088,0.9942,0.6,730.8,1.6,2.7
0_SD,0.1368,0.1608,0.0806,0.161,0.2257,,0.0272,0.1837,0.0009,0.5163977794943223,0.4216370213557839,0.5163977794943223,0.6749485577105528
Mean,0.8457,0.1687,0.5906,0.1833,0.25,,0.3444,0.2088,0.9942,0.6,730.8,1.6,2.7
SD,0.1368,0.1608,0.0806,0.161,0.2257,,0.0272,0.1837,0.0009,0.5164,0.4216,0.5164,0.6749
