,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4762,0.0014,0.4864,0.0,0.0,,,-0.0087,0.9701,0,714,20,2
0_1,0.9823,0.0278,0.9843,1.0,0.0417,,0.08,0.2009,0.9687,1,711,23,0
0_2,0.4809,0.0007,0.4857,0.0,0.0,,,-0.0063,0.9701,0,713,21,1
0_3,0.4782,0.0007,0.4884,0.0,0.0,,,-0.0057,0.9755,0,717,17,1
0_4,0.4829,0.0014,0.4911,0.0,0.0,,,-0.007,0.9796,0,720,13,2
0_5,0.7347,0.2787,0.7316,0.5,0.0357,,0.0667,0.126,0.9619,1,706,27,1
0_6,0.4761,0.0014,0.485,0.0,0.0,,,-0.0092,0.9673,0,711,22,2
0_7,0.7306,0.0239,0.735,0.5,0.0435,,0.08,0.1406,0.9687,1,711,22,1
0_8,0.7367,0.2817,0.7377,0.5,0.0526,,0.0952,0.1561,0.9741,1,715,18,1
0_9,0.4761,0.0014,0.4864,0.0,0.0,,,-0.0087,0.9701,0,713,20,2
0_Mean,0.6055,0.0619,0.6112,0.25,0.0173,,0.0805,0.0578,0.9706,0.4,713.1,20.3,1.3
0_SD,0.179,0.1155,0.1756,0.3536,0.0228,,0.0117,0.0865,0.0049,0.5163977794943223,3.8137179293236203,3.7727090178455764,0.674948557710553
Mean,0.6055,0.0619,0.6112,0.25,0.0173,,0.0805,0.0578,0.9706,0.4,713.1,20.3,1.3
SD,0.179,0.1155,0.1755,0.3536,0.0228,,0.0116,0.0865,0.0049,0.5164,3.8137,3.7727,0.6749
