,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.768,0.3065,0.7641,0.6667,0.0741,,0.1333,0.1891,0.8583,8,622,100,4
0_1,0.6592,0.1585,0.6384,0.4167,0.0472,,0.0847,0.0999,0.8529,5,621,101,7
0_2,0.6829,0.231,0.6153,0.3846,0.0431,,0.0775,0.0834,0.8379,5,610,111,8
0_3,0.661,0.2309,0.667,0.4615,0.0612,,0.1081,0.1295,0.8651,6,629,92,7
0_4,0.5731,0.1414,0.5551,0.2308,0.0333,,0.0583,0.0443,0.8678,3,634,87,10
0_5,0.7136,0.2716,0.651,0.4615,0.0496,,0.0896,0.1074,0.8338,6,606,115,7
0_6,0.5992,0.1432,0.6181,0.3846,0.0446,,0.08,0.0866,0.8433,5,614,107,8
0_7,0.5751,0.1802,0.5866,0.3077,0.0396,,0.0702,0.0663,0.8556,4,624,97,9
0_8,0.5843,0.1018,0.5433,0.2308,0.028,,0.05,0.0323,0.8447,3,617,104,10
0_9,0.6084,0.2237,0.6237,0.3846,0.0481,,0.0855,0.0935,0.8542,5,622,99,8
0_Mean,0.6425,0.1989,0.6262,0.3929,0.0469,,0.0837,0.0932,0.8514,5.0,619.9,101.3,7.8
0_SD,0.0657,0.0644,0.0625,0.1269,0.0132,,0.0238,0.0444,0.0112,1.4907119849998598,8.451824260674929,8.420213774008353,1.7511900715418263
Mean,0.6425,0.1989,0.6263,0.3929,0.0469,,0.0837,0.0932,0.8514,5.0,619.9,101.3,7.8
SD,0.0657,0.0644,0.0625,0.1269,0.0132,,0.0238,0.0444,0.0112,1.4907,8.4518,8.4202,1.7512
