,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5284,0.081,0.5024,0.1765,0.0216,,0.0385,0.0018,0.8146,3,656,136,14
0_1,0.6049,0.1479,0.6093,0.4118,0.0438,,0.0791,0.0787,0.7985,7,639,153,10
0_2,0.6425,0.2122,0.6381,0.4706,0.0494,,0.0894,0.099,0.7985,8,638,154,9
0_3,0.4936,0.1082,0.5255,0.2353,0.0267,,0.0479,0.0188,0.8035,4,646,146,13
0_4,0.7572,0.2924,0.7408,0.6471,0.0775,,0.1384,0.1816,0.8307,11,661,131,6
0_5,0.7031,0.3092,0.6994,0.5882,0.0625,,0.113,0.1436,0.8059,10,642,150,7
0_6,0.6245,0.1835,0.6393,0.4706,0.05,,0.0904,0.1003,0.801,8,640,152,9
0_7,0.5789,0.1142,0.5315,0.2941,0.0266,,0.0488,0.0214,0.759,5,609,183,12
0_8,0.6357,0.1773,0.5897,0.4118,0.0366,,0.0673,0.0606,0.7602,7,608,184,10
0_9,0.4969,0.1083,0.4992,0.1765,0.0208,,0.0373,-0.0006,0.8084,3,651,141,14
0_Mean,0.6066,0.1734,0.5975,0.3882,0.0415,,0.075,0.0705,0.798,6.6,639.0,153.0,10.4
0_SD,0.0857,0.0785,0.0835,0.1645,0.0187,,0.0336,0.0618,0.0224,2.7968235951204043,17.75762746915627,17.75762746915627,2.7968235951204043
Mean,0.6066,0.1734,0.5975,0.3882,0.0416,,0.075,0.0705,0.798,6.6,639.0,153.0,10.4
SD,0.0857,0.0785,0.0835,0.1645,0.0188,,0.0336,0.0618,0.0224,2.7968,17.7576,17.7576,2.7968
