,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6975,0.2286,0.6822,0.5294,0.0643,,0.1146,0.1381,0.8286,9,663,131,8
0_1,0.6651,0.2173,0.6847,0.5294,0.0662,,0.1176,0.1417,0.8335,9,667,127,8
0_2,0.702,0.2557,0.6885,0.5294,0.0692,,0.1224,0.1472,0.8409,9,673,121,8
0_3,0.7163,0.2509,0.6765,0.5294,0.0604,,0.1084,0.1306,0.8175,9,654,140,8
0_4,0.6976,0.2282,0.6568,0.5,0.0513,,0.093,0.1107,0.8074,8,646,148,8
0_5,0.6272,0.1559,0.63,0.4375,0.0473,,0.0854,0.0936,0.8148,7,653,141,9
0_6,0.6416,0.1917,0.6094,0.375,0.0462,,0.0822,0.083,0.8346,6,670,124,10
0_7,0.6311,0.1584,0.6268,0.4375,0.0458,,0.0828,0.0902,0.8086,7,648,146,9
0_8,0.6479,0.1928,0.6574,0.5,0.0516,,0.0936,0.1114,0.8086,8,647,147,8
0_9,0.6482,0.1859,0.5926,0.3529,0.0432,,0.0769,0.0704,0.8222,6,660,133,11
0_Mean,0.6675,0.2065,0.6505,0.4721,0.0545,,0.0977,0.1117,0.8217,7.8,658.1,135.8,8.7
0_SD,0.0329,0.0352,0.034,0.0673,0.0096,,0.0167,0.027,0.0122,1.2292725943057183,9.915756260730808,9.942054337230532,1.0593499054713804
Mean,0.6674,0.2065,0.6505,0.472,0.0546,,0.0977,0.1117,0.8217,7.8,658.1,135.8,8.7
SD,0.0329,0.0352,0.034,0.0673,0.0096,,0.0166,0.0269,0.0122,1.2293,9.9158,9.9421,1.0593
