,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7307,0.2874,0.6817,0.5294,0.0638,,0.1139,0.1373,0.8276,9,663,132,8
0_1,0.629,0.2484,0.6285,0.4118,0.0538,,0.0952,0.1004,0.8362,7,672,123,10
0_2,0.7182,0.2355,0.6439,0.4375,0.0556,,0.0986,0.1105,0.8422,7,676,119,9
0_3,0.717,0.2912,0.7192,0.5882,0.0775,,0.137,0.1717,0.8446,10,675,119,7
0_4,0.7136,0.2879,0.6847,0.5294,0.0662,,0.1176,0.1417,0.8335,9,667,127,8
0_5,0.7268,0.257,0.6904,0.5294,0.0709,,0.125,0.1501,0.8446,9,676,118,8
0_6,0.771,0.3253,0.7713,0.6471,0.117,,0.1982,0.2428,0.8903,11,711,83,6
0_7,0.7904,0.394,0.7812,0.7059,0.0952,,0.1678,0.2224,0.8533,12,680,114,5
0_8,0.7866,0.2976,0.7167,0.5882,0.0752,,0.1333,0.1677,0.8397,10,671,123,7
0_9,0.7698,0.2956,0.7499,0.6471,0.0859,,0.1517,0.1964,0.8483,11,677,117,6
0_Mean,0.7353,0.292,0.7067,0.5614,0.0761,,0.1338,0.1641,0.846,9.5,676.8,117.5,7.4
0_SD,0.0479,0.0446,0.0508,0.093,0.0192,,0.0318,0.046,0.0172,1.6499158227686108,13.028174597131146,13.201430898875234,1.505545305418162
Mean,0.7353,0.292,0.7068,0.5614,0.0761,,0.1338,0.1641,0.846,9.5,676.8,117.5,7.4
SD,0.0479,0.0446,0.0509,0.093,0.0192,,0.0318,0.046,0.0172,1.6499,13.0282,13.2014,1.5055
