,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6884,0.2056,0.6583,0.5217,0.0694,,0.1224,0.1284,0.7871,12,624,161,11
0_1,0.678,0.2761,0.6461,0.4783,0.0701,,0.1222,0.1228,0.8045,11,639,146,12
0_2,0.702,0.271,0.6615,0.5217,0.0714,,0.1257,0.1324,0.7933,12,629,156,11
0_3,0.706,0.276,0.6551,0.5217,0.0674,,0.1194,0.1245,0.7809,12,619,166,11
0_4,0.6499,0.1725,0.5653,0.3333,0.0479,,0.0838,0.0547,0.7834,8,625,159,16
0_5,0.655,0.259,0.6384,0.5,0.0642,,0.1137,0.1114,0.7686,12,609,175,12
0_6,0.6822,0.2288,0.6569,0.5,0.0759,,0.1319,0.1343,0.8045,12,638,146,12
0_7,0.6914,0.2711,0.6595,0.5217,0.0702,,0.1237,0.1299,0.7893,12,625,159,11
0_8,0.7387,0.2746,0.678,0.5652,0.0734,,0.13,0.1432,0.7844,13,620,164,10
0_9,0.7145,0.235,0.6946,0.5652,0.0861,,0.1494,0.1661,0.8166,13,646,138,10
0_Mean,0.6906,0.247,0.6514,0.5029,0.0696,,0.1222,0.1248,0.7913,11.7,627.4,157.0,11.6
0_SD,0.0267,0.0357,0.0341,0.0655,0.0096,,0.0166,0.0285,0.0139,1.4181364924121764,10.966616007988364,10.96458946893235,1.7126976771553504
Mean,0.6906,0.247,0.6514,0.5029,0.0696,,0.1222,0.1248,0.7913,11.7,627.4,157.0,11.6
SD,0.0267,0.0357,0.0341,0.0655,0.0096,,0.0165,0.0285,0.0139,1.4181,10.9666,10.9646,1.7127
