,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7083,0.7482,0.6042,0.875,0.6364,,0.7368,0.2513,0.6429,7,2,4,1
0_1,0.8854,0.9274,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_2,0.4479,0.4752,0.5625,0.625,0.625,,0.625,0.125,0.5714,5,3,3,3
0_3,0.8229,0.8916,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_4,0.75,0.8167,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_5,0.7396,0.7957,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_6,0.7083,0.7917,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_7,0.5938,0.671,0.6042,0.875,0.6364,,0.7368,0.2513,0.6429,7,2,4,1
0_8,0.5667,0.708,0.5333,0.6667,0.6667,,0.6667,0.0667,0.5714,6,2,3,3
0_9,0.95,0.975,0.875,0.75,1.0,,0.8571,0.7319,0.8462,6,5,0,2
0_Mean,0.7173,0.78,0.6617,0.7667,0.7176,,0.7358,0.3335,0.6775,6.2,3.2,2.6,1.9
0_SD,0.1512,0.1433,0.104,0.0861,0.1131,,0.068,0.2009,0.0883,0.6324555320336759,1.0327955589886444,1.1737877907772674,0.7378647873726218
Mean,0.7173,0.78,0.6617,0.7667,0.7176,,0.7358,0.3335,0.6775,6.2,3.2,2.6,1.9
SD,0.1512,0.1433,0.104,0.0861,0.113,,0.068,0.2009,0.0883,0.6325,1.0328,1.1738,0.7379
