,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8092,0.6979,0.7656,0.625,0.8333,,0.7143,0.5629,0.7857,15,29,3,9
0_1,0.7226,0.6845,0.6548,0.6,0.625,,0.6122,0.3111,0.6607,15,22,9,10
0_2,0.6852,0.6255,0.6626,0.68,0.6071,,0.6415,0.3233,0.6607,17,20,11,8
0_3,0.7258,0.6716,0.6219,0.76,0.5429,,0.6333,0.2504,0.6071,19,15,16,6
0_4,0.8755,0.8685,0.811,0.88,0.7333,,0.8,0.6199,0.8036,22,23,8,3
0_5,0.78,0.706,0.7348,0.76,0.6786,,0.717,0.467,0.7321,19,22,9,6
0_6,0.6561,0.6698,0.5826,0.52,0.5417,,0.5306,0.1659,0.5893,13,20,11,12
0_7,0.6187,0.5652,0.5581,0.6,0.5,,0.5455,0.1158,0.5536,15,16,15,10
0_8,0.7399,0.6405,0.6512,0.625,0.6,,0.6122,0.3012,0.6545,15,21,10,9
0_9,0.6169,0.5878,0.545,0.5417,0.4815,,0.5098,0.0893,0.5455,13,17,14,11
0_Mean,0.723,0.6717,0.6588,0.6592,0.6143,,0.6316,0.3207,0.6593,16.3,20.5,10.6,8.4
0_SD,0.0832,0.0831,0.0886,0.1116,0.1094,,0.0918,0.1809,0.0906,2.9078437983419185,4.034572812303401,3.806427312965386,2.716206504995115
Mean,0.723,0.6717,0.6588,0.6592,0.6143,,0.6316,0.3207,0.6593,16.3,20.5,10.6,8.4
SD,0.0832,0.0832,0.0886,0.1116,0.1094,,0.0918,0.1809,0.0906,2.9078,4.0346,3.8064,2.7162
