,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8799,0.43,0.8722,0.8333,0.1235,,0.2151,0.2998,0.91,10,728,71,2
0_1,0.8515,0.4464,0.8458,0.7692,0.1389,,0.2353,0.3054,0.9199,10,736,62,3
0_2,0.8075,0.4249,0.7967,0.6923,0.1023,,0.1782,0.2396,0.8977,9,719,79,4
0_3,0.8878,0.4833,0.8742,0.8462,0.1236,,0.2157,0.3007,0.9014,11,720,78,2
0_4,0.7777,0.3952,0.7739,0.6154,0.129,,0.2133,0.2589,0.9273,8,744,54,5
0_5,0.8084,0.391,0.8023,0.6923,0.1139,,0.1957,0.2561,0.9088,9,728,70,4
0_6,0.8067,0.3975,0.7979,0.6923,0.1047,,0.1818,0.243,0.9001,9,721,77,4
0_7,0.8445,0.3705,0.7732,0.6154,0.127,,0.2105,0.2564,0.926,8,743,55,5
0_8,0.8925,0.5003,0.8767,0.8462,0.1294,,0.2245,0.3089,0.9063,11,724,74,2
0_9,0.752,0.3548,0.7466,0.5833,0.0886,,0.1538,0.2008,0.9049,7,726,72,5
0_Mean,0.8309,0.4194,0.8159,0.7186,0.1181,,0.2024,0.267,0.9102,9.2,728.9,69.2,3.6
0_SD,0.048,0.0471,0.0477,0.1,0.0154,,0.0247,0.0357,0.0106,1.3165611772087666,9.134184875145309,9.150591966279194,1.2649110640673518
Mean,0.8308,0.4194,0.816,0.7186,0.1181,,0.2024,0.267,0.9102,9.2,728.9,69.2,3.6
SD,0.048,0.0471,0.0476,0.1,0.0154,,0.0247,0.0357,0.0106,1.3166,9.1342,9.1506,1.2649
