,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7148,0.3476,0.7119,0.56,0.1157,,0.1918,0.2056,0.8545,14,679,107,11
0_1,0.887,0.4949,0.8513,0.84,0.1628,,0.2727,0.332,0.8619,21,678,108,4
0_2,0.7299,0.3687,0.7126,0.56,0.1167,,0.1931,0.207,0.8557,14,680,106,11
0_3,0.7761,0.3674,0.7211,0.6,0.1079,,0.1829,0.2028,0.8348,15,662,124,10
0_4,0.7999,0.3728,0.7884,0.76,0.1166,,0.2021,0.2488,0.815,19,642,144,6
0_5,0.7732,0.409,0.77,0.68,0.1339,,0.2237,0.2569,0.8545,17,676,110,8
0_6,0.783,0.3709,0.7398,0.64,0.1127,,0.1916,0.2182,0.8335,16,660,126,9
0_7,0.8873,0.5088,0.8312,0.8077,0.1556,,0.2609,0.3133,0.8533,21,671,114,5
0_8,0.8735,0.4627,0.7944,0.72,0.1488,,0.2466,0.2857,0.8642,18,682,103,7
0_9,0.7504,0.3706,0.7299,0.6,0.12,,0.2,0.2202,0.8519,15,675,110,10
0_Mean,0.7975,0.4073,0.7651,0.6768,0.129,,0.2165,0.249,0.8479,17.0,670.5,115.2,8.1
0_SD,0.0639,0.0592,0.0501,0.1017,0.0198,,0.0324,0.0471,0.0153,2.6666666666666665,12.45659129403653,12.612163441165304,2.5144029554194813
Mean,0.7975,0.4073,0.7651,0.6768,0.1291,,0.2165,0.2491,0.8479,17.0,670.5,115.2,8.1
SD,0.0639,0.0592,0.0501,0.1017,0.0198,,0.0324,0.0471,0.0153,2.6667,12.4566,12.6122,2.5144
